"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","conc","rep","l2","nl2"
"148","20160326","E","E06","WM793",689,27.8592,"plx",1,1,9.42836017270429,0.862306134533199
"208","20160326","E","E06","WM793",870,39.1519,"plx",1,1,9.76487159073609,1.198817552565
"268","20160326","E","E06","WM793",1069,50.6911,"plx",1,1,10.0620461377205,1.4959920995494
"328","20160326","E","E06","WM793",1311,63.2436,"plx",1,1,10.3564519702218,1.79039793205066
"388","20160326","E","E06","WM793",1512,70.4658,"plx",1,1,10.5622424242211,1.99618838604998
"448","20160326","E","E06","WM793",1578,74.0789,"plx",1,1,10.6238814900135,2.05782745184237
"508","20160326","E","E06","WM793",1573,74.5556,"plx",1,1,10.6193029554157,2.05324891724459
"568","20160326","E","E06","WM793",1999,88.1797,"plx",1,1,10.9650627567446,2.39900871857354
"628","20160326","E","E06","WM793",2416,99.4331,"plx",1,1,11.2384047393251,2.67235070115399
"688","20160326","E","E06","WM793",3162,113.9669,"plx",1,1,11.6266216523584,3.06056761418728
"748","20160326","E","E06","WM793",3635,121.8025,"plx",1,1,11.827739648807,3.26168561063586
"808","20160326","E","E06","WM793",4641,137.84,"plx",1,1,12.1802199821702,3.6141659439991
"868","20160326","E","E06","WM793",5192,146.6333,"plx",1,1,12.3420746679991,3.77602062982805
"928","20160326","E","E06","WM793",5230,147.1642,"plx",1,1,12.3525952311343,3.78654119296321
"988","20160326","E","E06","WM793",7171,171.6731,"plx",1,1,12.8079586022565,4.24190456408538
"1048","20160326","E","E06","WM793",8878,187.7331,"plx",1,2,13.1160189933251,4.549964955154
"1108","20160326","E","E06","WM793",10733,209.6194,"plx",1,2,13.3897657622786,4.82371172410754
"1168","20160326","E","E06","WM793",11368,219.9503,"plx",1,2,13.4726908392428,4.90663680107169
"1228","20160326","E","E06","WM793",12077,244.7989,"plx",1,2,13.5599745045237,4.99392046635265
"1288","20160326","E","E06","WM793",12006,245.2653,"plx",1,2,13.5514679526269,4.9854139144558
"1348","20160326","E","E06","WM793",12863,259.3764,"plx",1,2,13.6509395370186,5.08488549884749
"1408","20160326","E","E06","WM793",15162,285.2611,"plx",1,2,13.8881724496659,5.32211841149484
"1468","20160326","E","E06","WM793",16182,304.0694,"plx",1,2,13.9821023069568,5.41604826878567
"1528","20160326","E","E06","WM793",15260,335.7922,"plx",1,2,13.8974673417219,5.3314133035508
"1588","20160326","E","E06","WM793",16127,336.5042,"plx",1,2,13.9771904679091,5.41113642973798
"1648","20160326","E","E06","WM793",16510,361.2156,"plx",1,2,14.0110524998006,5.44499846162953
"1708","20160326","E","E06","WM793",14497,379.9236,"plx",1,2,13.8234667602781,5.25741272210702
"1768","20160326","E","E06","WM793",11153,432.8236,"plx",1,2,13.4451442065536,4.87909016838254
"1828","20160326","E","E06","WM793",12916,434.0431,"plx",1,2,13.656871725614,5.09081768744289
"1888","20160326","E","E06","WM793",14302,447.2625,"plx",1,2,13.8039292879744,5.23787524980335
"1948","20160326","E","E06","WM793",12305,480.52,"plx",1,2,13.5869570373455,5.02090299917443
"2008","20160326","E","E06","WM793",11687,505.7247,"plx",1,2,13.5126170236555,4.94656298548445
"2068","20160326","E","E06","WM793",10465,530.3719,"plx",1,2,13.3532846911431,4.78723065297198
"33","20160326","D","D07","WM793",321,0,"plx",2,1,8.3264294871223,0
"93","20160326","D","D07","WM793",464,15.9858,"plx",2,1,8.85798099512757,0.53155150800527
"153","20160326","D","D07","WM793",574,27.8592,"plx",2,1,9.16490692667569,0.838477439553385
"213","20160326","D","D07","WM793",648,39.1519,"plx",2,1,9.33985000288462,1.01342051576232
"273","20160326","D","D07","WM793",790,50.6911,"plx",2,1,9.62570884306447,1.29927935594216
"333","20160326","D","D07","WM793",985,63.2436,"plx",2,1,9.94397991434374,1.61755042722144
"393","20160326","D","D07","WM793",1107,70.4658,"plx",2,1,10.1124395067816,1.78601001965925
"453","20160326","D","D07","WM793",1177,74.0789,"plx",2,1,10.2008986050384,1.87446911791614
"513","20160326","D","D07","WM793",1157,74.5556,"plx",2,1,10.1761731491075,1.84974366198519
"573","20160326","D","D07","WM793",1531,88.1797,"plx",2,1,10.5802585674998,2.25382908037749
"633","20160326","D","D07","WM793",1822,99.4331,"plx",2,1,10.8313072438021,2.50487775667975
"693","20160326","D","D07","WM793",2458,113.9669,"plx",2,1,11.2632692003727,2.93683971325036
"753","20160326","D","D07","WM793",2827,121.8025,"plx",2,1,11.4650561678312,3.13862668070887
"813","20160326","D","D07","WM793",3771,137.84,"plx",2,1,11.8807314351417,3.55430194801936
"873","20160326","D","D07","WM793",4347,146.6333,"plx",2,1,12.0858043802781,3.75937489315578
"933","20160326","D","D07","WM793",4431,147.1642,"plx",2,1,12.1134166114859,3.78698712436364
"993","20160326","D","D07","WM793",6174,171.6731,"plx",2,1,12.5919897676151,4.26556028049282
"1053","20160326","D","D07","WM793",7679,187.7331,"plx",2,1,12.9067027324608,4.58027324533849
"1113","20160326","D","D07","WM793",9508,209.6194,"plx",2,2,13.2149261879424,4.88849670082013
"1173","20160326","D","D07","WM793",10270,219.9503,"plx",2,2,13.3261485612056,4.99971907408325
"1233","20160326","D","D07","WM793",11502,244.7989,"plx",2,2,13.4895971223893,5.163167635267
"1293","20160326","D","D07","WM793",11256,245.2653,"plx",2,2,13.4584066132365,5.13197712611423
"1353","20160326","D","D07","WM793",12351,259.3764,"plx",2,2,13.5923402340424,5.26591074692012
"1413","20160326","D","D07","WM793",14662,285.2611,"plx",2,2,13.8397942902026,5.51336480308025
"1473","20160326","D","D07","WM793",15145,304.0694,"plx",2,2,13.8865539576827,5.56012447056043
"1533","20160326","D","D07","WM793",15165,335.7922,"plx",2,2,13.8884578775115,5.56202839038923
"1593","20160326","D","D07","WM793",16694,336.5042,"plx",2,2,14.027042055565,5.70061256844273
"1653","20160326","D","D07","WM793",14763,361.2156,"plx",2,2,13.8496983018513,5.52326881472899
"1713","20160326","D","D07","WM793",17725,379.9236,"plx",2,2,14.1134980070142,5.78706851989194
"1773","20160326","D","D07","WM793",13017,432.8236,"plx",2,2,13.6681093715379,5.3416798844156
"1833","20160326","D","D07","WM793",14033,434.0431,"plx",2,2,13.7765358434222,5.45010635629991
"1893","20160326","D","D07","WM793",14538,447.2625,"plx",2,2,13.8275411901725,5.5011117030502
"1953","20160326","D","D07","WM793",14818,480.52,"plx",2,2,13.8550631183676,5.52863363124532
"2013","20160326","D","D07","WM793",12894,505.7247,"plx",2,2,13.6544122681489,5.32798278102664
"2073","20160326","D","D07","WM793",10862,530.3719,"plx",2,2,13.4070021479242,5.0805726608019
"34","20160326","E","E07","WM793",482,0,"plx",2,1,8.91288933622996,0
"94","20160326","E","E07","WM793",735,15.9858,"plx",2,1,9.52160043972373,0.608711103493766
"154","20160326","E","E07","WM793",884,27.8592,"plx",2,1,9.78790255939143,0.875013223161471
"214","20160326","E","E07","WM793",1004,39.1519,"plx",2,1,9.97154355395077,1.05865421772081
"274","20160326","E","E07","WM793",1228,50.6911,"plx",2,1,10.2620948453702,1.34920550914022
"334","20160326","E","E07","WM793",1533,63.2436,"plx",2,1,10.5821419816588,1.66925264542882
"394","20160326","E","E07","WM793",1695,70.4658,"plx",2,1,10.7270695580237,1.81418022179374
"454","20160326","E","E07","WM793",1823,74.0789,"plx",2,1,10.8320988460391,1.91920950980917
"514","20160326","E","E07","WM793",1807,74.5556,"plx",2,1,10.8193807908646,1.90649145463464
"574","20160326","E","E07","WM793",2225,88.1797,"plx",2,1,11.1195896207411,2.20670028451116
"634","20160326","E","E07","WM793",2677,99.4331,"plx",2,1,11.3864014236408,2.47351208741082
"694","20160326","E","E07","WM793",3651,113.9669,"plx",2,1,11.8340759534349,2.92118661720492
"754","20160326","E","E07","WM793",4169,121.8025,"plx",2,1,12.0254856568084,3.11259632057843
"814","20160326","E","E07","WM793",5239,137.84,"plx",2,1,12.3550757466691,3.4421864104391
"874","20160326","E","E07","WM793",6009,146.6333,"plx",2,1,12.5529092065339,3.6400198703039
"934","20160326","E","E07","WM793",5993,147.1642,"plx",2,1,12.5490626585704,3.63617332234047
"994","20160326","E","E07","WM793",7823,171.6731,"plx",2,1,12.9335062496294,4.02061691339948
"1054","20160326","E","E07","WM793",9497,187.7331,"plx",2,2,13.2132561382479,4.30036680201798
"1114","20160326","E","E07","WM793",11224,209.6194,"plx",2,2,13.4542992936199,4.54140995738994
"1174","20160326","E","E07","WM793",12015,219.9503,"plx",2,2,13.5525490280172,4.63965969178727
"1234","20160326","E","E07","WM793",12622,244.7989,"plx",2,2,13.6236529080529,4.71076357182296
"1294","20160326","E","E07","WM793",12103,245.2653,"plx",2,2,13.5630770756999,4.65018773946992
"1354","20160326","E","E07","WM793",13655,259.3764,"plx",2,2,13.7371416936526,4.82425235742269
"1414","20160326","E","E07","WM793",15450,285.2611,"plx",2,2,13.9153192176791,5.00242988144914
"1474","20160326","E","E07","WM793",16385,304.0694,"plx",2,2,14.0000880524301,5.08719871620016
"1534","20160326","E","E07","WM793",15181,335.7922,"plx",2,2,13.8899792063716,4.9770898701416
"1594","20160326","E","E07","WM793",16804,336.5042,"plx",2,2,14.0365170704865,5.12362773425656
"1654","20160326","E","E07","WM793",16729,361.2156,"plx",2,2,14.0300635883352,5.11717425210522
"1714","20160326","E","E07","WM793",16171,379.9236,"plx",2,2,13.9811212760748,5.06823193984488
"1774","20160326","E","E07","WM793",12874,432.8236,"plx",2,2,13.6521727535097,4.73928341727975
"1834","20160326","E","E07","WM793",13177,434.0431,"plx",2,2,13.6857343297306,4.77284499350069
"1894","20160326","E","E07","WM793",13279,447.2625,"plx",2,2,13.6968588854691,4.78396954923912
"1954","20160326","E","E07","WM793",13531,480.52,"plx",2,2,13.7239808442688,4.81109150803888
"2014","20160326","E","E07","WM793",11918,505.7247,"plx",2,2,13.5408545321136,4.62796519588368
"2074","20160326","E","E07","WM793",10305,530.3719,"plx",2,2,13.3310568844266,4.41816754819666
"39","20160326","D","D08","WM793",428,0,"plx",4,1,8.74146698640115,0
"99","20160326","D","D08","WM793",568,15.9858,"plx",4,1,9.14974711950468,0.408280133103535
"159","20160326","D","D08","WM793",700,27.8592,"plx",4,1,9.45121111183233,0.709744125431182
"219","20160326","D","D08","WM793",763,39.1519,"plx",4,1,9.57553924683453,0.834072260433384
"279","20160326","D","D08","WM793",867,50.6911,"plx",4,1,9.75988818322183,1.01842119682069
"339","20160326","D","D08","WM793",1065,63.2436,"plx",4,1,10.0566377151132,1.31517072871205
"399","20160326","D","D08","WM793",1141,70.4658,"plx",4,1,10.1560830762887,1.41461608988753
"459","20160326","D","D08","WM793",1198,74.0789,"plx",4,1,10.2264121927888,1.48494520638764
"519","20160326","D","D08","WM793",1196,74.5556,"plx",4,1,10.2240016741981,1.48253468779696
"579","20160326","D","D08","WM793",1488,88.1797,"plx",4,1,10.539158811108,1.79769182470688
"639","20160326","D","D08","WM793",1797,99.4331,"plx",4,1,10.8113746935099,2.0699077071088
"699","20160326","D","D08","WM793",2377,113.9669,"plx",4,1,11.2149261879424,2.47345920154129
"759","20160326","D","D08","WM793",2778,121.8025,"plx",4,1,11.4398308839814,2.69836389758025
"819","20160326","D","D08","WM793",3606,137.84,"plx",4,1,11.8161836814323,3.0747166950312
"879","20160326","D","D08","WM793",4101,146.6333,"plx",4,1,12.0017600283272,3.26029304192607
"939","20160326","D","D08","WM793",4150,147.1642,"plx",4,1,12.0188956211216,3.2774286347205
"999","20160326","D","D08","WM793",5694,171.6731,"plx",4,1,12.4752267777423,3.73375979134112
"1059","20160326","D","D08","WM793",6929,187.7331,"plx",4,1,12.7584314409003,4.01696445449912
"1119","20160326","D","D08","WM793",8356,209.6194,"plx",4,2,13.0285967770671,4.28712979066596
"1179","20160326","D","D08","WM793",8800,219.9503,"plx",4,2,13.103287808412,4.36182082201088
"1239","20160326","D","D08","WM793",9897,244.7989,"plx",4,2,13.2727755632861,4.53130857688494
"1299","20160326","D","D08","WM793",9792,245.2653,"plx",4,2,13.2573878426927,4.5159208562915
"1359","20160326","D","D08","WM793",10623,259.3764,"plx",4,2,13.3749036291121,4.63343664271093
"1419","20160326","D","D08","WM793",12682,285.2611,"plx",4,2,13.6304946615056,4.88902767510443
"1479","20160326","D","D08","WM793",13693,304.0694,"plx",4,2,13.7411509408982,4.99968395449706
"1539","20160326","D","D08","WM793",14641,335.7922,"plx",4,2,13.8377264745492,5.09625948814804
"1599","20160326","D","D08","WM793",15305,336.5042,"plx",4,2,13.9017154244144,5.16024843801321
"1659","20160326","D","D08","WM793",15613,361.2156,"plx",4,2,13.9304601538467,5.18899316744558
"1719","20160326","D","D08","WM793",15940,379.9236,"plx",4,2,13.9603640088778,5.21889702247669
"1779","20160326","D","D08","WM793",13865,432.8236,"plx",4,2,13.7591599959268,5.0176930095257
"1839","20160326","D","D08","WM793",14039,434.0431,"plx",4,2,13.7771525554753,5.03568556907416
"1899","20160326","D","D08","WM793",14290,447.2625,"plx",4,2,13.8027182959832,5.06125130958203
"1959","20160326","D","D08","WM793",14944,480.52,"plx",4,2,13.8672787397097,5.12581175330851
"2019","20160326","D","D08","WM793",12921,505.7247,"plx",4,2,13.657430108963,4.91596312256187
"2079","20160326","D","D08","WM793",11759,530.3719,"plx",4,2,13.5214777563578,4.78001076995664
"40","20160326","E","E08","WM793",612,0,"plx",4,1,9.25738784269265,0
"100","20160326","E","E08","WM793",851,15.9858,"plx",4,1,9.73301532168596,0.475627478993312
"160","20160326","E","E08","WM793",1015,27.8592,"plx",4,1,9.98726401207254,0.729876169379887
"220","20160326","E","E08","WM793",1062,39.1519,"plx",4,1,10.0525680508042,0.795180208111502
"280","20160326","E","E08","WM793",1214,50.6911,"plx",4,1,10.2455527062557,0.98816486356303
"340","20160326","E","E08","WM793",1449,63.2436,"plx",4,1,10.5008418795569,1.24345403686428
"400","20160326","E","E08","WM793",1586,70.4658,"plx",4,1,10.631177055704,1.37378921301133
"460","20160326","E","E08","WM793",1661,74.0789,"plx",4,1,10.6978363579624,1.44044851526973
"520","20160326","E","E08","WM793",1642,74.5556,"plx",4,1,10.6812384117778,1.42385056908515
"580","20160326","E","E08","WM793",1980,88.1797,"plx",4,1,10.951284714967,1.69389687227432
"640","20160326","E","E08","WM793",2340,99.4331,"plx",4,1,11.1922928144708,1.93490497177812
"700","20160326","E","E08","WM793",3119,113.9669,"plx",4,1,11.6068678373742,2.3494799946815
"760","20160326","E","E08","WM793",3573,121.8025,"plx",4,1,11.8029201985853,2.54553235589262
"820","20160326","E","E08","WM793",4557,137.84,"plx",4,1,12.1538686552232,2.89648081253059
"880","20160326","E","E08","WM793",5040,146.6333,"plx",4,1,12.2992080183873,3.04182017569463
"940","20160326","E","E08","WM793",5094,147.1642,"plx",4,1,12.3145832442742,3.05719540158154
"1000","20160326","E","E08","WM793",6784,171.6731,"plx",4,1,12.7279204545632,3.47053261187055
"1060","20160326","E","E08","WM793",7997,187.7331,"plx",4,2,12.9652431725569,3.70785532986424
"1120","20160326","E","E08","WM793",9329,209.6194,"plx",4,2,13.1875067277583,3.93011888506563
"1180","20160326","E","E08","WM793",9824,219.9503,"plx",4,2,13.2620948453702,4.00470700267753
"1240","20160326","E","E08","WM793",10639,244.7989,"plx",4,2,13.3770749323772,4.11968708968453
"1300","20160326","E","E08","WM793",10571,245.2653,"plx",4,2,13.367824239411,4.1104363967184
"1360","20160326","E","E08","WM793",11369,259.3764,"plx",4,2,13.472817742092,4.21542989939939
"1420","20160326","E","E08","WM793",13223,285.2611,"plx",4,2,13.690761908446,4.43337406575332
"1480","20160326","E","E08","WM793",14142,304.0694,"plx",4,2,13.7876985439713,4.53031070127867
"1540","20160326","E","E08","WM793",14779,335.7922,"plx",4,2,13.8512610344294,4.59387319173675
"1600","20160326","E","E08","WM793",15697,336.5042,"plx",4,2,13.9382012381131,4.68081339542041
"1660","20160326","E","E08","WM793",16006,361.2156,"plx",4,2,13.9663251938883,4.70893735119563
"1720","20160326","E","E08","WM793",16743,379.9236,"plx",4,2,14.0312704317715,4.77388258907885
"1780","20160326","E","E08","WM793",14138,432.8236,"plx",4,2,13.7872904265596,4.52990258386693
"1840","20160326","E","E08","WM793",14609,434.0431,"plx",4,2,13.8345698072174,4.57718196452479
"1900","20160326","E","E08","WM793",14715,447.2625,"plx",4,2,13.8449999218278,4.58761207913511
"1960","20160326","E","E08","WM793",15343,480.52,"plx",4,2,13.9052929785547,4.64790513586206
"2020","20160326","E","E08","WM793",13835,505.7247,"plx",4,2,13.7560350234973,4.49864718080467
"2080","20160326","E","E08","WM793",10861,530.3719,"plx",4,2,13.4068693214231,4.14948147873043
"45","20160326","D","D09","WM793",643,0,"plx",8,1,9.32867492732795,0
"105","20160326","D","D09","WM793",833,15.9858,"plx",8,1,9.70217268536555,0.373497758037601
"165","20160326","D","D09","WM793",935,27.8592,"plx",8,1,9.868822554775,0.540147627447052
"225","20160326","D","D09","WM793",969,39.1519,"plx",8,1,9.92035285541508,0.591677928087133
"285","20160326","D","D09","WM793",1014,50.6911,"plx",8,1,9.98584193700334,0.657167009675394
"345","20160326","D","D09","WM793",1148,63.2436,"plx",8,1,10.1649069266757,0.83623199934774
"405","20160326","D","D09","WM793",1197,70.4658,"plx",8,1,10.2252074369435,0.896532509615554
"465","20160326","D","D09","WM793",1272,74.0789,"plx",8,1,10.3128829552844,0.984208027956408
"525","20160326","D","D09","WM793",1264,74.5556,"plx",8,1,10.3037807481771,0.975105820849155
"585","20160326","D","D09","WM793",1471,88.1797,"plx",8,1,10.5225815312548,1.19390660392688
"645","20160326","D","D09","WM793",1693,99.4331,"plx",8,1,10.7253662578956,1.39669133056769
"705","20160326","D","D09","WM793",2018,113.9669,"plx",8,1,10.9787104591064,1.65003553177841
"765","20160326","D","D09","WM793",2230,121.8025,"plx",8,1,11.1228279948077,1.79415306747972
"825","20160326","D","D09","WM793",2625,137.84,"plx",8,1,11.3581017074408,2.0294267801129
"885","20160326","D","D09","WM793",2851,146.6333,"plx",8,1,11.477252323938,2.14857739661
"945","20160326","D","D09","WM793",2892,147.1642,"plx",8,1,11.4978518369511,2.16917690962317
"1005","20160326","D","D09","WM793",3560,171.6731,"plx",8,1,11.7976615258538,2.46898659852581
"1065","20160326","D","D09","WM793",4180,187.7331,"plx",8,1,12.0292872269682,2.7006122996403
"1125","20160326","D","D09","WM793",4800,209.6194,"plx",8,2,12.2288186904959,2.90014376316793
"1185","20160326","D","D09","WM793",5108,219.9503,"plx",8,2,12.3185428097027,2.98986788237478
"1245","20160326","D","D09","WM793",5282,244.7989,"plx",8,2,12.3668685861671,3.03819365883915
"1305","20160326","D","D09","WM793",5159,245.2653,"plx",8,2,12.3328757311527,3.00420080382473
"1365","20160326","D","D09","WM793",5498,259.3764,"plx",8,2,12.424691191513,3.09601626418501
"1425","20160326","D","D09","WM793",6342,285.2611,"plx",8,2,12.6307221621038,3.30204723477589
"1485","20160326","D","D09","WM793",7100,304.0694,"plx",8,2,12.7936033092794,3.46492838195146
"1545","20160326","D","D09","WM793",7514,335.7922,"plx",8,2,12.8753654006418,3.54669047331382
"1605","20160326","D","D09","WM793",7932,336.5042,"plx",8,2,12.9534689622288,3.6247940349009
"1665","20160326","D","D09","WM793",7869,361.2156,"plx",8,2,12.9419645929861,3.61328966565819
"1725","20160326","D","D09","WM793",8753,379.9236,"plx",8,2,13.095561855131,3.76688692780308
"1785","20160326","D","D09","WM793",9250,432.8236,"plx",8,2,13.175237650291,3.84656272296309
"1845","20160326","D","D09","WM793",9357,434.0431,"plx",8,2,13.1918303380953,3.86315541076736
"1905","20160326","D","D09","WM793",9775,447.2625,"plx",8,2,13.2548809870821,3.92620605975413
"1965","20160326","D","D09","WM793",9449,480.52,"plx",8,2,13.2059459397758,3.87727101244781
"2025","20160326","D","D09","WM793",10211,505.7247,"plx",8,2,13.3178365410046,3.98916161367663
"2085","20160326","D","D09","WM793",9650,530.3719,"plx",8,2,13.2363132270428,3.90763829971486
"46","20160326","E","E09","WM793",348,0,"plx",8,1,8.44294349584873,0
"106","20160326","E","E09","WM793",468,15.9858,"plx",8,1,8.8703647195834,0.427421223734676
"166","20160326","E","E09","WM793",520,27.8592,"plx",8,1,9.02236781302845,0.579424317179726
"226","20160326","E","E09","WM793",521,39.1519,"plx",8,1,9.02513956227851,0.582196066429779
"286","20160326","E","E09","WM793",571,50.6911,"plx",8,1,9.15734693536284,0.714403439514115
"346","20160326","E","E09","WM793",645,63.2436,"plx",8,1,9.33315535031062,0.890211854461887
"406","20160326","E","E09","WM793",679,70.4658,"plx",8,1,9.40726776424473,0.964324268396004
"466","20160326","E","E09","WM793",685,74.0789,"plx",8,1,9.41996017784789,0.97701668199916
"526","20160326","E","E09","WM793",689,74.5556,"plx",8,1,9.42836017270429,0.985416676855563
"586","20160326","E","E09","WM793",792,88.1797,"plx",8,1,9.62935662007961,1.18641312423088
"646","20160326","E","E09","WM793",882,99.4331,"plx",8,1,9.78463484555752,1.34169134970879
"706","20160326","E","E09","WM793",1074,113.9669,"plx",8,1,10.0687782779854,1.62583478213668
"766","20160326","E","E09","WM793",1178,121.8025,"plx",8,1,10.2021238238305,1.75918032798173
"826","20160326","E","E09","WM793",1402,137.84,"plx",8,1,10.4532706340106,2.01032713816189
"886","20160326","E","E09","WM793",1486,146.6333,"plx",8,1,10.5372184005386,2.09427490468987
"946","20160326","E","E09","WM793",1550,147.1642,"plx",8,1,10.5980525001616,2.15510900431287
"1006","20160326","E","E09","WM793",1818,171.6731,"plx",8,1,10.8281364841941,2.38519298834538
"1066","20160326","E","E09","WM793",2145,187.7331,"plx",8,2,11.0667619323869,2.62381843653818
"1126","20160326","E","E09","WM793",2481,209.6194,"plx",8,2,11.2767060198924,2.8337625240437
"1186","20160326","E","E09","WM793",2558,219.9503,"plx",8,2,11.3208005488816,2.87785705303291
"1246","20160326","E","E09","WM793",2680,244.7989,"plx",8,2,11.3880172853451,2.94507378949641
"1306","20160326","E","E09","WM793",2568,245.2653,"plx",8,2,11.3264294871223,2.88348599127357
"1366","20160326","E","E09","WM793",2566,259.3764,"plx",8,2,11.3253054550897,2.88236195924095
"1426","20160326","E","E09","WM793",3146,285.2611,"plx",8,2,11.6193029554157,3.17635945956696
"1486","20160326","E","E09","WM793",3689,304.0694,"plx",8,2,11.8490140736948,3.40607057784609
"1546","20160326","E","E09","WM793",4018,335.7922,"plx",8,2,11.9722618487333,3.52931835288456
"1606","20160326","E","E09","WM793",4210,336.5042,"plx",8,2,12.0396045179538,3.59666102210503
"1666","20160326","E","E09","WM793",4491,361.2156,"plx",8,2,12.1328210067796,3.68987751093084
"1726","20160326","E","E09","WM793",4512,379.9236,"plx",8,2,12.1395513523988,3.69660785655006
"1786","20160326","E","E09","WM793",5240,432.8236,"plx",8,2,12.3553510964248,3.91240760057608
"1846","20160326","E","E09","WM793",5137,434.0431,"plx",8,2,12.326710358347,3.88376686249823
"1906","20160326","E","E09","WM793",4701,447.2625,"plx",8,2,12.1987519651937,3.75580846934501
"1966","20160326","E","E09","WM793",5610,480.52,"plx",8,2,12.4537850554962,4.01084155964743
"2026","20160326","E","E09","WM793",5787,505.7247,"plx",8,2,12.4985999287703,4.05565643292153
"2086","20160326","E","E09","WM793",5672,530.3719,"plx",8,2,12.4696418172395,4.02669832139079
"51","20160326","D","D10","WM793",438,0,"plx",16,1,8.77478705960117,0
"111","20160326","D","D10","WM793",537,15.9858,"plx",16,1,9.06877827798541,0.293991218384239
"171","20160326","D","D10","WM793",589,27.8592,"plx",16,1,9.20212382383046,0.427336764229286
"231","20160326","D","D10","WM793",601,39.1519,"plx",16,1,9.23122118071119,0.456434121110012
"291","20160326","D","D10","WM793",588,50.6911,"plx",16,1,9.19967234483636,0.42488528523519
"351","20160326","D","D10","WM793",597,63.2436,"plx",16,1,9.22158712126481,0.446800061663632
"411","20160326","D","D10","WM793",630,70.4658,"plx",16,1,9.29920801838728,0.524420958786106
"471","20160326","D","D10","WM793",654,74.0789,"plx",16,1,9.35314682549808,0.578359765896909
"531","20160326","D","D10","WM793",629,74.5556,"plx",16,1,9.29691620687929,0.522129147278115
"591","20160326","D","D10","WM793",661,88.1797,"plx",16,1,9.36850646150769,0.593719401906519
"651","20160326","D","D10","WM793",710,99.4331,"plx",16,1,9.47167521439204,0.696888154790871
"711","20160326","D","D10","WM793",775,113.9669,"plx",16,1,9.5980525001616,0.823265440560426
"771","20160326","D","D10","WM793",839,121.8025,"plx",16,1,9.71252700043982,0.93773994083865
"831","20160326","D","D10","WM793",954,137.84,"plx",16,1,9.89784545600551,1.12305839640434
"891","20160326","D","D10","WM793",1033,146.6333,"plx",16,1,10.0126245388651,1.23783747926389
"951","20160326","D","D10","WM793",999,147.1642,"plx",16,1,9.96434086779242,1.18955380819124
"1011","20160326","D","D10","WM793",1111,171.6731,"plx",16,1,10.1176431013891,1.34285604178792
"1071","20160326","D","D10","WM793",1211,187.7331,"plx",16,1,10.2419831496943,1.46719609009316
"1131","20160326","D","D10","WM793",1386,209.6194,"plx",16,2,10.4367115421372,1.66192448253604
"1191","20160326","D","D10","WM793",1431,219.9503,"plx",16,2,10.4828079567267,1.70802089712549
"1251","20160326","D","D10","WM793",1455,244.7989,"plx",16,2,10.5068034377956,1.73201637819447
"1311","20160326","D","D10","WM793",1386,245.2653,"plx",16,2,10.4367115421372,1.66192448253604
"1371","20160326","D","D10","WM793",1407,259.3764,"plx",16,2,10.4584066132365,1.68361955363536
"1431","20160326","D","D10","WM793",1499,285.2611,"plx",16,2,10.5497846679479,1.77499760834669
"1491","20160326","D","D10","WM793",1626,304.0694,"plx",16,2,10.667111542075,1.89232448247385
"1551","20160326","D","D10","WM793",1633,335.7922,"plx",16,2,10.6733090755617,1.89852201596052
"1611","20160326","D","D10","WM793",1514,336.5042,"plx",16,2,10.5641494899857,1.78936243038456
"1671","20160326","D","D10","WM793",1755,361.2156,"plx",16,2,10.7772553151919,2.00246825559075
"1731","20160326","D","D10","WM793",1740,379.9236,"plx",16,2,10.7648715907361,1.99008453113492
"1791","20160326","D","D10","WM793",1661,432.8236,"plx",16,2,10.6978363579624,1.9230492983612
"1851","20160326","D","D10","WM793",1413,434.0431,"plx",16,2,10.4645457503339,1.68975869073277
"1911","20160326","D","D10","WM793",1536,447.2625,"plx",16,2,10.5849625007212,1.81017544111998
"1971","20160326","D","D10","WM793",1556,480.52,"plx",16,2,10.6036263449862,1.82883928538502
"2031","20160326","D","D10","WM793",1575,505.7247,"plx",16,2,10.6211361132746,1.84634905367347
"2091","20160326","D","D10","WM793",1522,530.3719,"plx",16,2,10.5717526435035,1.79696558390237
"52","20160326","E","E10","WM793",341,0,"plx",16,1,8.41362792902417,0
"112","20160326","E","E10","WM793",432,15.9858,"plx",16,1,8.75488750216347,0.341259573139295
"172","20160326","E","E10","WM793",462,27.8592,"plx",16,1,8.85174904141606,0.438121112391885
"232","20160326","E","E10","WM793",468,39.1519,"plx",16,1,8.8703647195834,0.456736790559232
"292","20160326","E","E10","WM793",489,50.6911,"plx",16,1,8.93369065495223,0.52006272592806
"352","20160326","E","E10","WM793",493,63.2436,"plx",16,1,8.94544383637791,0.531815907353739
"412","20160326","E","E10","WM793",505,70.4658,"plx",16,1,8.98013957763916,0.566511648614984
"472","20160326","E","E10","WM793",523,74.0789,"plx",16,1,9.03066713624694,0.617039207222769
"532","20160326","E","E10","WM793",529,74.5556,"plx",16,1,9.04712391211403,0.633495983089853
"592","20160326","E","E10","WM793",563,88.1797,"plx",16,1,9.13699111208023,0.723363183056057
"652","20160326","E","E10","WM793",586,99.4331,"plx",16,1,9.19475685442225,0.781128925398075
"712","20160326","E","E10","WM793",670,113.9669,"plx",16,1,9.38801728534514,0.974389356320962
"772","20160326","E","E10","WM793",689,121.8025,"plx",16,1,9.42836017270429,1.01473224368012
