"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
11,D,1.628318e+001,1.971360e+001,1.031000e+003,1.330000e+002,321,1.901651e-001,1.888625e+002,5.573232e+001,1.521803e+001,4.955421e-001,2.999065e+001,4.143302e-001,1.650505e+000,6.825258e-001
11,E,6.366163e+001,1.971360e+001,1.571000e+003,4.550000e+002,1255,1.837953e-001,2.065276e+002,5.808399e+001,1.632610e+001,3.869731e-001,2.702058e+001,3.625498e-001,1.592313e+000,7.315684e-001
11,F,4.874807e+001,1.971360e+001,1.240000e+003,4.490000e+002,961,1.890867e-001,2.047411e+002,5.996661e+001,1.715686e+001,5.002996e-001,3.508394e+001,4.672216e-001,1.546429e+000,7.350421e-001
11,G,4.296526e+001,1.971360e+001,1.053000e+003,3.030000e+002,847,1.845932e-001,1.952445e+002,6.018246e+001,1.676010e+001,4.136028e-001,2.778375e+001,3.577332e-001,1.613265e+000,7.335140e-001





3
Timespan (h):, 40.2572
