"","Slice","Count","l2","Time","day","cID","nl2","Cell","conc","drug"
"831","WellR04-C06H2B_day2",13,3.70043971814109,-100.3244,-2,70,-2.20645087746743,"SC01",8,"plx"
"832","WellR04-C06H2B_day3",20,4.32192809488736,-45.9536,-1,70,-1.58496250072116,"SC01",8,"plx"
"833","WellR04-C06H2B_day4",60,5.90689059560852,0,0,70,0,"SC01",8,"plx"
"834","WellR04-C06H2B_day5",29,4.85798099512757,17.6897,1,70,-1.04890960048095,"SC01",8,"plx"
"835","WellR04-C06H2B_day6",17,4.08746284125034,49.4008,2,70,-1.81942775435818,"SC01",8,"plx"
"836","WellR04-C06H2B_day7",12,3.58496250072116,67.66,3,70,-2.32192809488736,"SC01",8,"plx"
"837","WellR04-C06H2B_day8",2,1,98.6242,4,70,-4.90689059560852,"SC01",8,"plx"
"838","WellR04-C06H2B_day9",4,2,140.8703,5,70,-3.90689059560852,"SC01",8,"plx"
"839","WellR04-C06H2B_day10",6,2.58496250072116,168.3842,6,70,-3.32192809488736,"SC01",8,"plx"
"840","WellR04-C06H2B_day11",6,2.58496250072116,235.0925,7,70,-3.32192809488736,"SC01",8,"plx"
"841","WellR04-C06H2B_day0",4,2,-169.1575,-4,71,-3.28540221886225,"SC01",8,"plx"
"842","WellR04-C06H2B_day1",6,2.58496250072116,-124.1042,-3,71,-2.70043971814109,"SC01",8,"plx"
"843","WellR04-C06H2B_day2",7,2.8073549220576,-100.3244,-2,71,-2.47804729680464,"SC01",8,"plx"
"844","WellR04-C06H2B_day3",17,4.08746284125034,-45.9536,-1,71,-1.19793937761191,"SC01",8,"plx"
"845","WellR04-C06H2B_day4",39,5.28540221886225,0,0,71,0,"SC01",8,"plx"
"846","WellR04-C06H2B_day5",22,4.4594316186373,17.6897,1,71,-0.825970600224951,"SC01",8,"plx"
"847","WellR04-C06H2B_day6",7,2.8073549220576,49.4008,2,71,-2.47804729680464,"SC01",8,"plx"
"848","WellR04-C06H2B_day7",5,2.32192809488736,67.66,3,71,-2.96347412397489,"SC01",8,"plx"
"849","WellR04-C06H2B_day8",2,1,98.6242,4,71,-4.28540221886225,"SC01",8,"plx"
"850","WellR04-C06H2B_day9",5,2.32192809488736,140.8703,5,71,-2.96347412397489,"SC01",8,"plx"
"851","WellR04-C06H2B_day10",3,1.58496250072116,168.3842,6,71,-3.70043971814109,"SC01",8,"plx"
"852","WellR04-C06H2B_day11",1,0,235.0925,7,71,-5.28540221886225,"SC01",8,"plx"
"853","WellR04-C07H2B_day0",1,0,-169.1575,-4,72,-5.39231742277876,"SC01",8,"plx"
"854","WellR04-C07H2B_day1",6,2.58496250072116,-124.1042,-3,72,-2.8073549220576,"SC01",8,"plx"
"855","WellR04-C07H2B_day2",7,2.8073549220576,-100.3244,-2,72,-2.58496250072116,"SC01",8,"plx"
"856","WellR04-C07H2B_day3",15,3.90689059560852,-45.9536,-1,72,-1.48542682717024,"SC01",8,"plx"
"857","WellR04-C07H2B_day4",42,5.39231742277876,0,0,72,0,"SC01",8,"plx"
"858","WellR04-C07H2B_day5",26,4.70043971814109,17.6897,1,72,-0.691877704637669,"SC01",8,"plx"
"859","WellR04-C07H2B_day6",9,3.16992500144231,49.4008,2,72,-2.22239242133645,"SC01",8,"plx"
"860","WellR04-C07H2B_day7",13,3.70043971814109,67.66,3,72,-1.69187770463767,"SC01",8,"plx"
"861","WellR04-C07H2B_day8",4,2,98.6242,4,72,-3.39231742277876,"SC01",8,"plx"
"862","WellR04-C07H2B_day9",2,1,140.8703,5,72,-4.39231742277876,"SC01",8,"plx"
"863","WellR04-C07H2B_day10",8,3,168.3842,6,72,-2.39231742277876,"SC01",8,"plx"
"864","WellR04-C07H2B_day11",3,1.58496250072116,235.0925,7,72,-3.8073549220576,"SC01",8,"plx"
"865","WellR04-C07H2B_day0",2,1,-169.1575,-4,73,-4.52356195605701,"SC01",8,"plx"
"866","WellR04-C07H2B_day1",7,2.8073549220576,-124.1042,-3,73,-2.71620703399941,"SC01",8,"plx"
"867","WellR04-C07H2B_day2",4,2,-100.3244,-2,73,-3.52356195605701,"SC01",8,"plx"
"868","WellR04-C07H2B_day3",17,4.08746284125034,-45.9536,-1,73,-1.43609911480667,"SC01",8,"plx"
"869","WellR04-C07H2B_day4",46,5.52356195605701,0,0,73,0,"SC01",8,"plx"
"870","WellR04-C07H2B_day5",43,5.4262647547021,17.6897,1,73,-0.0972972013549152,"SC01",8,"plx"
"871","WellR04-C07H2B_day6",29,4.85798099512757,49.4008,2,73,-0.665580960929441,"SC01",8,"plx"
"872","WellR04-C07H2B_day7",34,5.08746284125034,67.66,3,73,-0.436099114806674,"SC01",8,"plx"
"873","WellR04-C07H2B_day8",32,5,98.6242,4,73,-0.523561956057013,"SC01",8,"plx"
"874","WellR04-C07H2B_day9",20,4.32192809488736,140.8703,5,73,-1.20163386116965,"SC01",8,"plx"
"875","WellR04-C07H2B_day10",9,3.16992500144231,168.3842,6,73,-2.3536369546147,"SC01",8,"plx"
"876","WellR04-C07H2B_day11",1,0,235.0925,7,73,-5.52356195605701,"SC01",8,"plx"
"877","WellR04-C08H2B_day0",1,0,-169.1575,-4,74,-6.10852445677817,"SC01",8,"plx"
"878","WellR04-C08H2B_day1",7,2.8073549220576,-124.1042,-3,74,-3.30116953472056,"SC01",8,"plx"
"879","WellR04-C08H2B_day2",2,1,-100.3244,-2,74,-5.10852445677817,"SC01",8,"plx"
"880","WellR04-C08H2B_day3",17,4.08746284125034,-45.9536,-1,74,-2.02106161552783,"SC01",8,"plx"
"881","WellR04-C08H2B_day4",69,6.10852445677817,0,0,74,0,"SC01",8,"plx"
"882","WellR04-C08H2B_day5",70,6.12928301694497,17.6897,1,74,0.0207585601667972,"SC01",8,"plx"
"883","WellR04-C08H2B_day6",70,6.12928301694497,49.4008,2,74,0.0207585601667972,"SC01",8,"plx"
"884","WellR04-C08H2B_day7",47,5.55458885167764,67.66,3,74,-0.553935605100532,"SC01",8,"plx"
"885","WellR04-C08H2B_day8",54,5.75488750216347,98.6242,4,74,-0.353636954614701,"SC01",8,"plx"
"886","WellR04-C08H2B_day9",37,5.20945336562895,140.8703,5,74,-0.899071091149219,"SC01",8,"plx"
"887","WellR04-C08H2B_day10",30,4.90689059560852,168.3842,6,74,-1.20163386116965,"SC01",8,"plx"
"888","WellR04-C08H2B_day11",10,3.32192809488736,235.0925,7,74,-2.78659636189081,"SC01",8,"plx"
"889","WellR04-C08H2B_day0",1,0,-169.1575,-4,75,-5.24792751344359,"SC01",8,"plx"
"890","WellR04-C08H2B_day1",9,3.16992500144231,-124.1042,-3,75,-2.07800251200127,"SC01",8,"plx"
"891","WellR04-C08H2B_day2",10,3.32192809488736,-100.3244,-2,75,-1.92599941855622,"SC01",8,"plx"
"892","WellR04-C08H2B_day3",22,4.4594316186373,-45.9536,-1,75,-0.788495894806288,"SC01",8,"plx"
"893","WellR04-C08H2B_day4",38,5.24792751344359,0,0,75,0,"SC01",8,"plx"
"894","WellR04-C08H2B_day5",33,5.04439411935845,17.6897,1,75,-0.203533394085132,"SC01",8,"plx"
"895","WellR04-C08H2B_day6",6,2.58496250072116,49.4008,2,75,-2.66296501272243,"SC01",8,"plx"
"896","WellR04-C08H2B_day7",7,2.8073549220576,67.66,3,75,-2.44057259138598,"SC01",8,"plx"
"897","WellR04-C08H2B_day8",1,0,98.6242,4,75,-5.24792751344359,"SC01",8,"plx"
"898","WellR04-C08H2B_day9",1,0,140.8703,5,75,-5.24792751344359,"SC01",8,"plx"
"899","WellR04-C08H2B_day10",2,1,168.3842,6,75,-4.24792751344359,"SC01",8,"plx"
"900","WellR04-C08H2B_day11",1,0,235.0925,7,75,-5.24792751344359,"SC01",8,"plx"
"901","WellR04-C08H2B_day0",2,1,-169.1575,-4,76,-4.08746284125034,"SC01",8,"plx"
"902","WellR04-C08H2B_day1",5,2.32192809488736,-124.1042,-3,76,-2.76553474636298,"SC01",8,"plx"
"903","WellR04-C08H2B_day2",6,2.58496250072116,-100.3244,-2,76,-2.50250034052918,"SC01",8,"plx"
"904","WellR04-C08H2B_day3",15,3.90689059560852,-45.9536,-1,76,-1.18057224564182,"SC01",8,"plx"
"905","WellR04-C08H2B_day4",34,5.08746284125034,0,0,76,0,"SC01",8,"plx"
"906","WellR04-C08H2B_day5",30,4.90689059560852,17.6897,1,76,-0.18057224564182,"SC01",8,"plx"
"907","WellR04-C08H2B_day6",13,3.70043971814109,49.4008,2,76,-1.38702312310925,"SC01",8,"plx"
"908","WellR04-C08H2B_day7",2,1,67.66,3,76,-4.08746284125034,"SC01",8,"plx"
"909","WellR04-C08H2B_day8",1,0,98.6242,4,76,-5.08746284125034,"SC01",8,"plx"
"910","WellR04-C08H2B_day9",1,0,140.8703,5,76,-5.08746284125034,"SC01",8,"plx"
"911","WellR04-C08H2B_day10",1,0,168.3842,6,76,-5.08746284125034,"SC01",8,"plx"
"912","WellR04-C08H2B_day11",1,0,235.0925,7,76,-5.08746284125034,"SC01",8,"plx"
"913","WellR04-C09H2B_day0",1,0,-169.1575,-4,77,-5.61470984411521,"SC01",8,"plx"
"914","WellR04-C09H2B_day1",8,3,-124.1042,-3,77,-2.61470984411521,"SC01",8,"plx"
"915","WellR04-C09H2B_day2",9,3.16992500144231,-100.3244,-2,77,-2.4447848426729,"SC01",8,"plx"
"916","WellR04-C09H2B_day3",15,3.90689059560852,-45.9536,-1,77,-1.70781924850669,"SC01",8,"plx"
"917","WellR04-C09H2B_day4",49,5.61470984411521,0,0,77,0,"SC01",8,"plx"
"918","WellR04-C09H2B_day5",56,5.8073549220576,17.6897,1,77,0.192645077942395,"SC01",8,"plx"
"919","WellR04-C09H2B_day6",45,5.49185309632967,49.4008,2,77,-0.122856747785534,"SC01",8,"plx"
"920","WellR04-C09H2B_day7",41,5.35755200461808,67.66,3,77,-0.257157839497125,"SC01",8,"plx"
"921","WellR04-C09H2B_day8",26,4.70043971814109,98.6242,4,77,-0.914270125974117,"SC01",8,"plx"
"922","WellR04-C09H2B_day9",21,4.39231742277876,140.8703,5,77,-1.22239242133645,"SC01",8,"plx"
"923","WellR04-C09H2B_day10",4,2,168.3842,6,77,-3.61470984411521,"SC01",8,"plx"
"924","WellR04-C09H2B_day11",9,3.16992500144231,235.0925,7,77,-2.4447848426729,"SC01",8,"plx"
"925","WellR04-C09H2B_day0",1,0,-169.1575,-4,78,-5.24792751344359,"SC01",8,"plx"
"926","WellR04-C09H2B_day1",4,2,-124.1042,-3,78,-3.24792751344359,"SC01",8,"plx"
"927","WellR04-C09H2B_day2",12,3.58496250072116,-100.3244,-2,78,-1.66296501272243,"SC01",8,"plx"
"928","WellR04-C09H2B_day3",19,4.24792751344359,-45.9536,-1,78,-1,"SC01",8,"plx"
"929","WellR04-C09H2B_day4",38,5.24792751344359,0,0,78,0,"SC01",8,"plx"
"930","WellR04-C09H2B_day5",50,5.64385618977472,17.6897,1,78,0.395928676331139,"SC01",8,"plx"
"931","WellR04-C09H2B_day6",30,4.90689059560852,49.4008,2,78,-0.341036917835067,"SC01",8,"plx"
"932","WellR04-C09H2B_day7",31,4.95419631038687,67.66,3,78,-0.29373120305671,"SC01",8,"plx"
"933","WellR04-C09H2B_day8",18,4.16992500144231,98.6242,4,78,-1.07800251200127,"SC01",8,"plx"
"934","WellR04-C09H2B_day9",11,3.4594316186373,140.8703,5,78,-1.78849589480629,"SC01",8,"plx"
"935","WellR04-C09H2B_day10",10,3.32192809488736,168.3842,6,78,-1.92599941855622,"SC01",8,"plx"
"936","WellR04-C09H2B_day11",13,3.70043971814109,235.0925,7,78,-1.54748779530249,"SC01",8,"plx"
"937","WellR04-C09H2B_day0",3,1.58496250072116,-169.1575,-4,79,-4.02974734339405,"SC01",8,"plx"
"938","WellR04-C09H2B_day1",3,1.58496250072116,-124.1042,-3,79,-4.02974734339405,"SC01",8,"plx"
"939","WellR04-C09H2B_day2",6,2.58496250072116,-100.3244,-2,79,-3.02974734339405,"SC01",8,"plx"
"940","WellR04-C09H2B_day3",20,4.32192809488736,-45.9536,-1,79,-1.29278174922785,"SC01",8,"plx"
"941","WellR04-C09H2B_day4",49,5.61470984411521,0,0,79,0,"SC01",8,"plx"
"942","WellR04-C09H2B_day5",38,5.24792751344359,17.6897,1,79,-0.366782330671623,"SC01",8,"plx"
"943","WellR04-C09H2B_day6",15,3.90689059560852,49.4008,2,79,-1.70781924850669,"SC01",8,"plx"
"944","WellR04-C09H2B_day7",8,3,67.66,3,79,-2.61470984411521,"SC01",8,"plx"
"945","WellR04-C09H2B_day8",3,1.58496250072116,98.6242,4,79,-4.02974734339405,"SC01",8,"plx"
"946","WellR04-C09H2B_day9",1,0,140.8703,5,79,-5.61470984411521,"SC01",8,"plx"
"947","WellR04-C09H2B_day10",3,1.58496250072116,168.3842,6,79,-4.02974734339405,"SC01",8,"plx"
"948","WellR04-C09H2B_day11",3,1.58496250072116,235.0925,7,79,-4.02974734339405,"SC01",8,"plx"
"949","WellR04-C09H2B_day0",1,0,-169.1575,-4,80,-4.58496250072116,"SC01",8,"plx"
"950","WellR04-C09H2B_day1",3,1.58496250072116,-124.1042,-3,80,-3,"SC01",8,"plx"
"951","WellR04-C09H2B_day2",11,3.4594316186373,-100.3244,-2,80,-1.12553088208386,"SC01",8,"plx"
"952","WellR04-C09H2B_day3",23,4.52356195605701,-45.9536,-1,80,-0.061400544664143,"SC01",8,"plx"
"953","WellR04-C09H2B_day4",24,4.58496250072116,0,0,80,0,"SC01",8,"plx"
"954","WellR04-C09H2B_day5",21,4.39231742277876,17.6897,1,80,-0.192645077942395,"SC01",8,"plx"
"955","WellR04-C09H2B_day6",8,3,49.4008,2,80,-1.58496250072116,"SC01",8,"plx"
"956","WellR04-C09H2B_day7",5,2.32192809488736,67.66,3,80,-2.26303440583379,"SC01",8,"plx"
"957","WellR04-C09H2B_day8",2,1,98.6242,4,80,-3.58496250072116,"SC01",8,"plx"
"958","WellR04-C09H2B_day9",1,0,140.8703,5,80,-4.58496250072116,"SC01",8,"plx"
"959","WellR04-C09H2B_day10",1,0,168.3842,6,80,-4.58496250072116,"SC01",8,"plx"
"960","WellR04-C09H2B_day11",2,1,235.0925,7,80,-3.58496250072116,"SC01",8,"plx"
"961","WellR04-C09H2B_day0",3,1.58496250072116,-169.1575,-4,81,-3.73696559416621,"SC01",8,"plx"
"962","WellR04-C09H2B_day1",1,0,-124.1042,-3,81,-5.32192809488736,"SC01",8,"plx"
"963","WellR04-C09H2B_day2",18,4.16992500144231,-100.3244,-2,81,-1.15200309344505,"SC01",8,"plx"
"964","WellR04-C09H2B_day3",22,4.4594316186373,-45.9536,-1,81,-0.862496476250065,"SC01",8,"plx"
"965","WellR04-C09H2B_day4",40,5.32192809488736,0,0,81,0,"SC01",8,"plx"
"966","WellR04-C09H2B_day5",33,5.04439411935845,17.6897,1,81,-0.277533975528909,"SC01",8,"plx"
"967","WellR04-C09H2B_day6",12,3.58496250072116,49.4008,2,81,-1.73696559416621,"SC01",8,"plx"
"968","WellR04-C09H2B_day7",10,3.32192809488736,67.66,3,81,-2,"SC01",8,"plx"
"969","WellR04-C09H2B_day8",4,2,98.6242,4,81,-3.32192809488736,"SC01",8,"plx"
"970","WellR04-C09H2B_day9",11,3.4594316186373,140.8703,5,81,-1.86249647625007,"SC01",8,"plx"
"971","WellR04-C09H2B_day10",3,1.58496250072116,168.3842,6,81,-3.73696559416621,"SC01",8,"plx"
"972","WellR04-C09H2B_day11",3,1.58496250072116,235.0925,7,81,-3.73696559416621,"SC01",8,"plx"
"973","WellR04-C09H2B_day0",12,3.58496250072116,-169.1575,-4,82,-5.02236781302845,"SC01",8,"plx"
"974","WellR04-C09H2B_day1",44,5.4594316186373,-124.1042,-3,82,-3.14789869511231,"SC01",8,"plx"
"975","WellR04-C09H2B_day2",52,5.70043971814109,-100.3244,-2,82,-2.90689059560852,"SC01",8,"plx"
"976","WellR04-C09H2B_day3",183,7.51569983828404,-45.9536,-1,82,-1.09163047546557,"SC01",8,"plx"
"977","WellR04-C09H2B_day4",390,8.60733031374961,0,0,82,0,"SC01",8,"plx"
"978","WellR04-C09H2B_day5",375,8.55074678538324,17.6897,1,82,-0.0565835283663674,"SC01",8,"plx"
"979","WellR04-C09H2B_day6",344,8.4262647547021,49.4008,2,82,-0.181065559047513,"SC01",8,"plx"
"980","WellR04-C09H2B_day7",407,8.66888498426625,67.66,3,82,0.061554670516637,"SC01",8,"plx"
"981","WellR04-C09H2B_day8",378,8.56224242422107,98.6242,4,82,-0.0450878895285385,"SC01",8,"plx"
"982","WellR04-C09H2B_day9",386,8.59245703726808,140.8703,5,82,-0.0148732764815307,"SC01",8,"plx"
"983","WellR04-C09H2B_day10",351,8.45532722030456,168.3842,6,82,-0.15200309344505,"SC01",8,"plx"
"984","WellR04-C09H2B_day11",125,6.96578428466209,235.0925,7,82,-1.64154602908752,"SC01",8,"plx"
"985","WellR04-C09H2B_day0",2,1,-169.1575,-4,83,-4.49185309632967,"SC01",8,"plx"
"986","WellR04-C09H2B_day1",4,2,-124.1042,-3,83,-3.49185309632967,"SC01",8,"plx"
"987","WellR04-C09H2B_day2",7,2.8073549220576,-100.3244,-2,83,-2.68449817427207,"SC01",8,"plx"
"988","WellR04-C09H2B_day3",21,4.39231742277876,-45.9536,-1,83,-1.09953567355091,"SC01",8,"plx"
"989","WellR04-C09H2B_day4",45,5.49185309632967,0,0,83,0,"SC01",8,"plx"
"990","WellR04-C09H2B_day5",28,4.8073549220576,17.6897,1,83,-0.684498174272071,"SC01",8,"plx"
"991","WellR04-C09H2B_day6",25,4.64385618977472,49.4008,2,83,-0.84799690655495,"SC01",8,"plx"
"992","WellR04-C09H2B_day7",20,4.32192809488736,67.66,3,83,-1.16992500144231,"SC01",8,"plx"
"993","WellR04-C09H2B_day8",6,2.58496250072116,98.6242,4,83,-2.90689059560852,"SC01",8,"plx"
"994","WellR04-C09H2B_day9",2,1,140.8703,5,83,-4.49185309632967,"SC01",8,"plx"
"995","WellR04-C09H2B_day10",3,1.58496250072116,168.3842,6,83,-3.90689059560852,"SC01",8,"plx"
"996","WellR04-C09H2B_day11",1,0,235.0925,7,83,-5.49185309632967,"SC01",8,"plx"
"997","WellR04-C09H2B_day0",2,1,-169.1575,-4,84,-5.06608919045777,"SC01",8,"plx"
"998","WellR04-C09H2B_day1",13,3.70043971814109,-124.1042,-3,84,-2.36564947231668,"SC01",8,"plx"
"999","WellR04-C09H2B_day2",14,3.8073549220576,-100.3244,-2,84,-2.25873426840017,"SC01",8,"plx"
"1000","WellR04-C09H2B_day3",45,5.49185309632967,-45.9536,-1,84,-0.574236094128097,"SC01",8,"plx"
"1001","WellR04-C09H2B_day4",67,6.06608919045777,0,0,84,0,"SC01",8,"plx"
"1002","WellR04-C09H2B_day5",39,5.28540221886225,17.6897,1,84,-0.780686971595523,"SC01",8,"plx"
"1003","WellR04-C09H2B_day6",9,3.16992500144231,49.4008,2,84,-2.89616418901546,"SC01",8,"plx"
"1004","WellR04-C09H2B_day7",5,2.32192809488736,67.66,3,84,-3.74416109557041,"SC01",8,"plx"
"1005","WellR04-C09H2B_day8",2,1,98.6242,4,84,-5.06608919045777,"SC01",8,"plx"
"1006","WellR04-C09H2B_day9",1,0,140.8703,5,84,-6.06608919045777,"SC01",8,"plx"
"1007","WellR04-C09H2B_day10",5,2.32192809488736,168.3842,6,84,-3.74416109557041,"SC01",8,"plx"
"1008","WellR04-C09H2B_day11",40,5.32192809488736,235.0925,7,84,-0.744161095570409,"SC01",8,"plx"
"1009","WellR04-C10H2B_day0",6,2.58496250072116,-169.1575,-4,85,-3.93859945533586,"SC01",8,"plx"
"1010","WellR04-C10H2B_day1",15,3.90689059560852,-124.1042,-3,85,-2.61667136044849,"SC01",8,"plx"
"1011","WellR04-C10H2B_day2",26,4.70043971814109,-100.3244,-2,85,-1.82312223791592,"SC01",8,"plx"
"1012","WellR04-C10H2B_day3",53,5.7279204545632,-45.9536,-1,85,-0.795641501493814,"SC01",8,"plx"
"1013","WellR04-C10H2B_day4",92,6.52356195605701,0,0,85,0,"SC01",8,"plx"
"1014","WellR04-C10H2B_day5",98,6.61470984411521,17.6897,1,85,0.0911478880581953,"SC01",8,"plx"
"1015","WellR04-C10H2B_day6",54,5.75488750216347,49.4008,2,85,-0.768674453893545,"SC01",8,"plx"
"1016","WellR04-C10H2B_day7",36,5.16992500144231,67.66,3,85,-1.3536369546147,"SC01",8,"plx"
"1017","WellR04-C10H2B_day8",8,3,98.6242,4,85,-3.52356195605701,"SC01",8,"plx"
"1018","WellR04-C10H2B_day9",6,2.58496250072116,140.8703,5,85,-3.93859945533586,"SC01",8,"plx"
"1019","WellR04-C10H2B_day10",6,2.58496250072116,168.3842,6,85,-3.93859945533586,"SC01",8,"plx"
"1020","WellR04-C10H2B_day11",8,3,235.0925,7,85,-3.52356195605701,"SC01",8,"plx"
"1021","WellR04-C11H2B_day0",2,1,-169.1575,-4,86,-4.24792751344359,"SC01",8,"plx"
"1022","WellR04-C11H2B_day1",3,1.58496250072116,-124.1042,-3,86,-3.66296501272243,"SC01",8,"plx"
"1023","WellR04-C11H2B_day2",4,2,-100.3244,-2,86,-3.24792751344359,"SC01",8,"plx"
"1024","WellR04-C11H2B_day3",10,3.32192809488736,-45.9536,-1,86,-1.92599941855622,"SC01",8,"plx"
"1025","WellR04-C11H2B_day4",38,5.24792751344359,0,0,86,0,"SC01",8,"plx"
"1026","WellR04-C11H2B_day5",30,4.90689059560852,17.6897,1,86,-0.341036917835067,"SC01",8,"plx"
"1027","WellR04-C11H2B_day6",12,3.58496250072116,49.4008,2,86,-1.66296501272243,"SC01",8,"plx"
"1028","WellR04-C11H2B_day7",3,1.58496250072116,67.66,3,86,-3.66296501272243,"SC01",8,"plx"
"1029","WellR04-C11H2B_day8",2,1,98.6242,4,86,-4.24792751344359,"SC01",8,"plx"
"1030","WellR04-C11H2B_day9",1,0,140.8703,5,86,-5.24792751344359,"SC01",8,"plx"
"1031","WellR04-C11H2B_day10",7,2.8073549220576,168.3842,6,86,-2.44057259138598,"SC01",8,"plx"
"1032","WellR04-C11H2B_day11",1,0,235.0925,7,86,-5.24792751344359,"SC01",8,"plx"
"1033","WellR04-C11H2B_day0",3,1.58496250072116,-169.1575,-4,87,-5.05889368905357,"SC01",8,"plx"
"1034","WellR04-C11H2B_day1",10,3.32192809488736,-124.1042,-3,87,-3.32192809488736,"SC01",8,"plx"
"1035","WellR04-C11H2B_day2",18,4.16992500144231,-100.3244,-2,87,-2.47393118833241,"SC01",8,"plx"
"1036","WellR04-C11H2B_day3",65,6.02236781302845,-45.9536,-1,87,-0.62148837674627,"SC01",8,"plx"
"1037","WellR04-C11H2B_day4",100,6.64385618977472,0,0,87,0,"SC01",8,"plx"
"1038","WellR04-C11H2B_day5",103,6.68650052718322,17.6897,1,87,0.0426443374084942,"SC01",8,"plx"
"1039","WellR04-C11H2B_day6",65,6.02236781302845,49.4008,2,87,-0.62148837674627,"SC01",8,"plx"
"1040","WellR04-C11H2B_day7",66,6.04439411935845,67.66,3,87,-0.599462070416271,"SC01",8,"plx"
"1041","WellR04-C11H2B_day8",15,3.90689059560852,98.6242,4,87,-2.73696559416621,"SC01",8,"plx"
"1042","WellR04-C11H2B_day9",11,3.4594316186373,140.8703,5,87,-3.18442457113743,"SC01",8,"plx"
"1043","WellR04-C11H2B_day10",9,3.16992500144231,168.3842,6,87,-3.47393118833241,"SC01",8,"plx"
"1044","WellR04-C11H2B_day11",2,1,235.0925,7,87,-5.64385618977472,"SC01",8,"plx"
"1045","WellR04-C11H2B_day0",5,2.32192809488736,-169.1575,-4,88,-1.84799690655495,"SC01",8,"plx"
"1046","WellR04-C11H2B_day1",9,3.16992500144231,-124.1042,-3,88,-1,"SC01",8,"plx"
"1047","WellR04-C11H2B_day2",8,3,-100.3244,-2,88,-1.16992500144231,"SC01",8,"plx"
"1048","WellR04-C11H2B_day3",17,4.08746284125034,-45.9536,-1,88,-0.0824621601919731,"SC01",8,"plx"
"1049","WellR04-C11H2B_day4",18,4.16992500144231,0,0,88,0,"SC01",8,"plx"
"1050","WellR04-C11H2B_day5",21,4.39231742277876,17.6897,1,88,0.222392421336449,"SC01",8,"plx"
"1051","WellR04-C11H2B_day6",7,2.8073549220576,49.4008,2,88,-1.36257007938471,"SC01",8,"plx"
"1052","WellR04-C11H2B_day7",3,1.58496250072116,67.66,3,88,-2.58496250072116,"SC01",8,"plx"
"1053","WellR04-C11H2B_day8",2,1,98.6242,4,88,-3.16992500144231,"SC01",8,"plx"
"1054","WellR04-C11H2B_day9",2,1,140.8703,5,88,-3.16992500144231,"SC01",8,"plx"
"1055","WellR04-C11H2B_day10",1,0,168.3842,6,88,-4.16992500144231,"SC01",8,"plx"
"1056","WellR04-C11H2B_day11",1,0,235.0925,7,88,-4.16992500144231,"SC01",8,"plx"
"1057","WellR04-C11H2B_day0",2,1,-169.1575,-4,89,-4.55458885167764,"SC01",8,"plx"
"1058","WellR04-C11H2B_day1",6,2.58496250072116,-124.1042,-3,89,-2.96962635095648,"SC01",8,"plx"
"1059","WellR04-C11H2B_day2",13,3.70043971814109,-100.3244,-2,89,-1.85414913353655,"SC01",8,"plx"
"1060","WellR04-C11H2B_day3",34,5.08746284125034,-45.9536,-1,89,-0.467126010427299,"SC01",8,"plx"
"1061","WellR04-C11H2B_day4",47,5.55458885167764,0,0,89,0,"SC01",8,"plx"
"1062","WellR04-C11H2B_day5",45,5.49185309632967,17.6897,1,89,-0.0627357553479628,"SC01",8,"plx"
"1063","WellR04-C11H2B_day6",26,4.70043971814109,49.4008,2,89,-0.854149133536546,"SC01",8,"plx"
"1064","WellR04-C11H2B_day7",27,4.75488750216347,67.66,3,89,-0.799701349514169,"SC01",8,"plx"
"1065","WellR04-C11H2B_day8",18,4.16992500144231,98.6242,4,89,-1.38466385023533,"SC01",8,"plx"
"1066","WellR04-C11H2B_day9",7,2.8073549220576,140.8703,5,89,-2.74723392962003,"SC01",8,"plx"
"1067","WellR04-C11H2B_day10",2,1,168.3842,6,89,-4.55458885167764,"SC01",8,"plx"
"1068","WellR04-C11H2B_day11",1,0,235.0925,7,89,-5.55458885167764,"SC01",8,"plx"
"1069","WellR05-C02H2B_day0",2,1,-169.1575,-4,90,-4.35755200461808,"SC01",8,"plx"
"1070","WellR05-C02H2B_day1",10,3.32192809488736,-124.1042,-3,90,-2.03562390973072,"SC01",8,"plx"
"1071","WellR05-C02H2B_day2",10,3.32192809488736,-100.3244,-2,90,-2.03562390973072,"SC01",8,"plx"
"1072","WellR05-C02H2B_day3",17,4.08746284125034,-45.9536,-1,90,-1.27008916336774,"SC01",8,"plx"
"1073","WellR05-C02H2B_day4",41,5.35755200461808,0,0,90,0,"SC01",8,"plx"
"1074","WellR05-C02H2B_day5",37,5.20945336562895,17.6897,1,90,-0.148098638989134,"SC01",8,"plx"
"1075","WellR05-C02H2B_day6",12,3.58496250072116,49.4008,2,90,-1.77258950389693,"SC01",8,"plx"
"1076","WellR05-C02H2B_day7",12,3.58496250072116,67.66,3,90,-1.77258950389693,"SC01",8,"plx"
"1077","WellR05-C02H2B_day8",7,2.8073549220576,98.6242,4,90,-2.55019708256048,"SC01",8,"plx"
"1078","WellR05-C02H2B_day9",11,3.4594316186373,140.8703,5,90,-1.89812038598079,"SC01",8,"plx"
"1079","WellR05-C02H2B_day10",12,3.58496250072116,168.3842,6,90,-1.77258950389693,"SC01",8,"plx"
"1080","WellR05-C02H2B_day11",8,3,235.0925,7,90,-2.35755200461808,"SC01",8,"plx"
"1081","WellR05-C02H2B_day0",1,0,-169.1575,-4,91,-5.70043971814109,"SC01",8,"plx"
"1082","WellR05-C02H2B_day1",5,2.32192809488736,-124.1042,-3,91,-3.37851162325373,"SC01",8,"plx"
