"","Date","Slice","Time","Count","cID","l2","nl2","CellLine","drug","conc"
"2481","20160303","Well-R05-C04H2B_day13",144,174,14,7.44294349584873,2.12101540096137,"SKMEL19","PLX4720",8
"2491","20160303","Well-R05-C04H2B_day14",168,205,14,7.67948009950545,2.35755200461808,"SKMEL19","PLX4720",8
"2501","20160303","Well-R05-C04H2B_day15",192,209,14,7.70735913208088,2.38543103719352,"SKMEL19","PLX4720",8
"2511","20160303","Well-R05-C04H2B_day16",216,220,14,7.78135971352466,2.4594316186373,"SKMEL19","PLX4720",8
"2521","20160303","Well-R05-C04H2B_day17",240,215,14,7.74819284958946,2.4262647547021,"SKMEL19","PLX4720",8
"260","20160303","Well-R05-C04H2B_day7",0,110,15,6.78135971352466,0,"SKMEL19","PLX4720",8
"261","20160303","Well-R05-C04H2B_day8",24,159,15,7.31288295528436,0.531523241759696,"SKMEL19","PLX4720",8
"262","20160303","Well-R05-C04H2B_day9",48,123,15,6.94251450533924,0.16115479181458,"SKMEL19","PLX4720",8
"2631","20160303","Well-R05-C04H2B_day10",72,178,15,7.4757334309664,0.694373717441738,"SKMEL19","PLX4720",8
"2641","20160303","Well-R05-C04H2B_day11",96,156,15,7.28540221886225,0.504042505337589,"SKMEL19","PLX4720",8
"2651","20160303","Well-R05-C04H2B_day12",120,150,15,7.22881869049588,0.447458976971221,"SKMEL19","PLX4720",8
"2661","20160303","Well-R05-C04H2B_day13",144,207,15,7.69348695749933,0.912127243974665,"SKMEL19","PLX4720",8
"2671","20160303","Well-R05-C04H2B_day14",168,213,15,7.73470962022584,0.953349906701178,"SKMEL19","PLX4720",8
"2681","20160303","Well-R05-C04H2B_day15",192,33,15,5.04439411935845,-1.73696559416621,"SKMEL19","PLX4720",8
"2691","20160303","Well-R05-C04H2B_day16",216,41,15,5.35755200461808,-1.42380770890658,"SKMEL19","PLX4720",8
"2701","20160303","Well-R05-C04H2B_day17",240,42,15,5.39231742277876,-1.3890422907459,"SKMEL19","PLX4720",8
"278","20160303","Well-R05-C04H2B_day7",0,72,16,6.16992500144231,0,"SKMEL19","PLX4720",8
"279","20160303","Well-R05-C04H2B_day8",24,131,16,7.03342300153745,0.863498000095138,"SKMEL19","PLX4720",8
"2801","20160303","Well-R05-C04H2B_day9",48,213,16,7.73470962022584,1.56478461878353,"SKMEL19","PLX4720",8
"2811","20160303","Well-R05-C04H2B_day10",72,256,16,8,1.83007499855769,"SKMEL19","PLX4720",8
"2821","20160303","Well-R05-C04H2B_day11",96,302,16,8.23840473932508,2.06847973788277,"SKMEL19","PLX4720",8
"2831","20160303","Well-R05-C04H2B_day12",120,342,16,8.4178525148859,2.24792751344359,"SKMEL19","PLX4720",8
"2841","20160303","Well-R05-C04H2B_day13",144,361,16,8.49585502688717,2.32593002544486,"SKMEL19","PLX4720",8
"2851","20160303","Well-R05-C04H2B_day14",168,396,16,8.62935662007961,2.4594316186373,"SKMEL19","PLX4720",8
"2861","20160303","Well-R05-C04H2B_day15",192,425,16,8.73131903102506,2.56139402958275,"SKMEL19","PLX4720",8
"2871","20160303","Well-R05-C04H2B_day16",216,396,16,8.62935662007961,2.4594316186373,"SKMEL19","PLX4720",8
"2881","20160303","Well-R05-C04H2B_day17",240,393,16,8.61838550225861,2.44846050081629,"SKMEL19","PLX4720",8
"296","20160303","Well-R05-C04H2B_day7",0,65,17,6.02236781302845,0,"SKMEL19","PLX4720",8
"2971","20160303","Well-R05-C04H2B_day8",24,74,17,6.20945336562895,0.187085552600496,"SKMEL19","PLX4720",8
"2981","20160303","Well-R05-C04H2B_day9",48,90,17,6.49185309632967,0.46948528330122,"SKMEL19","PLX4720",8
"2991","20160303","Well-R05-C04H2B_day10",72,97,17,6.59991284218713,0.577545029158673,"SKMEL19","PLX4720",8
"3001","20160303","Well-R05-C04H2B_day11",96,104,17,6.70043971814109,0.678071905112637,"SKMEL19","PLX4720",8
"3011","20160303","Well-R05-C04H2B_day12",120,103,17,6.68650052718322,0.664132714154764,"SKMEL19","PLX4720",8
"3021","20160303","Well-R05-C04H2B_day13",144,120,17,6.90689059560852,0.884522782580064,"SKMEL19","PLX4720",8
"3031","20160303","Well-R05-C04H2B_day14",168,110,17,6.78135971352466,0.758991900496206,"SKMEL19","PLX4720",8
"3041","20160303","Well-R05-C04H2B_day15",192,122,17,6.93073733756289,0.908369524534432,"SKMEL19","PLX4720",8
"3051","20160303","Well-R05-C04H2B_day16",216,120,17,6.90689059560852,0.884522782580064,"SKMEL19","PLX4720",8
"3061","20160303","Well-R05-C04H2B_day17",240,109,17,6.76818432477693,0.745816511748472,"SKMEL19","PLX4720",8
"3141","20160303","Well-R05-C05H2B_day7",0,185,18,7.53138146051631,0,"SKMEL19","PLX4720",8
"3151","20160303","Well-R05-C05H2B_day8",24,215,18,7.74819284958946,0.216811389073149,"SKMEL19","PLX4720",8
"3161","20160303","Well-R05-C05H2B_day9",48,268,18,8.06608919045777,0.53470772994146,"SKMEL19","PLX4720",8
"3171","20160303","Well-R05-C05H2B_day10",72,216,18,7.75488750216347,0.223506041647156,"SKMEL19","PLX4720",8
"3181","20160303","Well-R05-C05H2B_day11",96,174,18,7.44294349584873,-0.0884379646675839,"SKMEL19","PLX4720",8
"3191","20160303","Well-R05-C05H2B_day12",120,120,18,6.90689059560852,-0.624490864907793,"SKMEL19","PLX4720",8
"3201","20160303","Well-R05-C05H2B_day13",144,109,18,6.76818432477693,-0.763197135739386,"SKMEL19","PLX4720",8
"3211","20160303","Well-R05-C05H2B_day14",168,121,18,6.91886323727459,-0.612518223241717,"SKMEL19","PLX4720",8
"3221","20160303","Well-R05-C05H2B_day15",192,95,18,6.56985560833095,-0.961525852185364,"SKMEL19","PLX4720",8
"3231","20160303","Well-R05-C05H2B_day16",216,92,18,6.52356195605701,-1.0078195044593,"SKMEL19","PLX4720",8
"324","20160303","Well-R05-C05H2B_day17",240,93,18,6.53915881110803,-0.992222649408281,"SKMEL19","PLX4720",8
"3321","20160303","Well-R05-C05H2B_day7",0,56,19,5.8073549220576,0,"SKMEL19","PLX4720",8
"3331","20160303","Well-R05-C05H2B_day8",24,44,19,5.4594316186373,-0.347923303420306,"SKMEL19","PLX4720",8
"3341","20160303","Well-R05-C05H2B_day9",48,61,19,5.93073733756289,0.123382415505283,"SKMEL19","PLX4720",8
"3351","20160303","Well-R05-C05H2B_day10",72,67,19,6.06608919045777,0.258734268400168,"SKMEL19","PLX4720",8
"3361","20160303","Well-R05-C05H2B_day11",96,74,19,6.20945336562895,0.402098443571346,"SKMEL19","PLX4720",8
"3371","20160303","Well-R05-C05H2B_day12",120,82,19,6.35755200461808,0.55019708256048,"SKMEL19","PLX4720",8
"3381","20160303","Well-R05-C05H2B_day13",144,79,19,6.3037807481771,0.496425826119499,"SKMEL19","PLX4720",8
"3391","20160303","Well-R05-C05H2B_day14",168,92,19,6.52356195605701,0.716207033999409,"SKMEL19","PLX4720",8
"3401","20160303","Well-R05-C05H2B_day15",192,94,19,6.55458885167764,0.747233929620034,"SKMEL19","PLX4720",8
"341","20160303","Well-R05-C05H2B_day16",216,92,19,6.52356195605701,0.716207033999409,"SKMEL19","PLX4720",8
"342","20160303","Well-R05-C05H2B_day17",240,97,19,6.59991284218713,0.792557920129524,"SKMEL19","PLX4720",8
"3501","20160303","Well-R05-C05H2B_day7",0,17,20,4.08746284125034,0,"SKMEL19","PLX4720",8
"3511","20160303","Well-R05-C05H2B_day8",24,12,20,3.58496250072116,-0.502500340529183,"SKMEL19","PLX4720",8
"3521","20160303","Well-R05-C05H2B_day9",48,32,20,5,0.912537158749661,"SKMEL19","PLX4720",8
"3531","20160303","Well-R05-C05H2B_day10",72,23,20,4.52356195605701,0.436099114806674,"SKMEL19","PLX4720",8
"3541","20160303","Well-R05-C05H2B_day11",96,19,20,4.24792751344359,0.160464672193246,"SKMEL19","PLX4720",8
"3551","20160303","Well-R05-C05H2B_day12",120,24,20,4.58496250072116,0.497499659470817,"SKMEL19","PLX4720",8
"3561","20160303","Well-R05-C05H2B_day13",144,21,20,4.39231742277876,0.304854581528422,"SKMEL19","PLX4720",8
"3571","20160303","Well-R05-C05H2B_day14",168,22,20,4.4594316186373,0.371968777386958,"SKMEL19","PLX4720",8
"358","20160303","Well-R05-C05H2B_day15",192,27,20,4.75488750216347,0.667424660913129,"SKMEL19","PLX4720",8
"359","20160303","Well-R05-C05H2B_day16",216,25,20,4.64385618977472,0.556393348524385,"SKMEL19","PLX4720",8
"360","20160303","Well-R05-C05H2B_day17",240,27,20,4.75488750216347,0.667424660913129,"SKMEL19","PLX4720",8
"3681","20160303","Well-R05-C07H2B_day7",0,141,21,7.13955135239879,0,"SKMEL19","PLX4720",8
"3691","20160303","Well-R05-C07H2B_day8",24,222,21,7.79441586635011,0.654864513951313,"SKMEL19","PLX4720",8
"3701","20160303","Well-R05-C07H2B_day9",48,400,21,8.64385618977473,1.50430483737593,"SKMEL19","PLX4720",8
"3711","20160303","Well-R05-C07H2B_day10",72,490,21,8.93663793900257,1.79708658660378,"SKMEL19","PLX4720",8
"3721","20160303","Well-R05-C07H2B_day11",96,538,21,9.07146236255662,1.93191101015783,"SKMEL19","PLX4720",8
"3731","20160303","Well-R05-C07H2B_day12",120,607,21,9.24555270625568,2.10600135385689,"SKMEL19","PLX4720",8
"3741","20160303","Well-R05-C07H2B_day13",144,631,21,9.30149619498255,2.16194484258376,"SKMEL19","PLX4720",8
"375","20160303","Well-R05-C07H2B_day14",168,709,21,9.46964181723952,2.33009046484072,"SKMEL19","PLX4720",8
"376","20160303","Well-R05-C07H2B_day15",192,744,21,9.53915881110803,2.39960745870924,"SKMEL19","PLX4720",8
"377","20160303","Well-R05-C07H2B_day16",216,743,21,9.5372184005386,2.3976670481398,"SKMEL19","PLX4720",8
"378","20160303","Well-R05-C07H2B_day17",240,735,21,9.52160043972373,2.38204908732493,"SKMEL19","PLX4720",8
"3861","20160303","Well-R05-C07H2B_day7",0,16,22,4,0,"SKMEL19","PLX4720",8
"3871","20160303","Well-R05-C07H2B_day8",24,36,22,5.16992500144231,1.16992500144231,"SKMEL19","PLX4720",8
"3881","20160303","Well-R05-C07H2B_day9",48,32,22,5,1,"SKMEL19","PLX4720",8
"3891","20160303","Well-R05-C07H2B_day10",72,27,22,4.75488750216347,0.754887502163468,"SKMEL19","PLX4720",8
"3901","20160303","Well-R05-C07H2B_day11",96,42,22,5.39231742277876,1.39231742277876,"SKMEL19","PLX4720",8
"3911","20160303","Well-R05-C07H2B_day12",120,55,22,5.78135971352466,1.78135971352466,"SKMEL19","PLX4720",8
"392","20160303","Well-R05-C07H2B_day13",144,62,22,5.95419631038687,1.95419631038687,"SKMEL19","PLX4720",8
"393","20160303","Well-R05-C07H2B_day14",168,70,22,6.12928301694497,2.12928301694497,"SKMEL19","PLX4720",8
"394","20160303","Well-R05-C07H2B_day15",192,64,22,6,2,"SKMEL19","PLX4720",8
"395","20160303","Well-R05-C07H2B_day16",216,63,22,5.97727992349992,1.97727992349992,"SKMEL19","PLX4720",8
"396","20160303","Well-R05-C07H2B_day17",240,69,22,6.10852445677817,2.10852445677817,"SKMEL19","PLX4720",8
"4041","20160303","Well-R05-C07H2B_day7",0,40,23,5.32192809488736,0,"SKMEL19","PLX4720",8
"4051","20160303","Well-R05-C07H2B_day8",24,54,23,5.75488750216347,0.432959407276106,"SKMEL19","PLX4720",8
"4061","20160303","Well-R05-C07H2B_day9",48,51,23,5.6724253419715,0.350497247084133,"SKMEL19","PLX4720",8
"4071","20160303","Well-R05-C07H2B_day10",72,38,23,5.24792751344359,-0.0740005814437774,"SKMEL19","PLX4720",8
"4081","20160303","Well-R05-C07H2B_day11",96,39,23,5.28540221886225,-0.0365258760251139,"SKMEL19","PLX4720",8
"409","20160303","Well-R05-C07H2B_day12",120,7,23,2.8073549220576,-2.51457317282976,"SKMEL19","PLX4720",8
"410","20160303","Well-R05-C07H2B_day13",144,6,23,2.58496250072116,-2.73696559416621,"SKMEL19","PLX4720",8
"411","20160303","Well-R05-C07H2B_day14",168,11,23,3.4594316186373,-1.86249647625007,"SKMEL19","PLX4720",8
"412","20160303","Well-R05-C07H2B_day15",192,4,23,2,-3.32192809488736,"SKMEL19","PLX4720",8
"413","20160303","Well-R05-C07H2B_day16",216,5,23,2.32192809488736,-3,"SKMEL19","PLX4720",8
"414","20160303","Well-R05-C07H2B_day17",240,7,23,2.8073549220576,-2.51457317282976,"SKMEL19","PLX4720",8
"4221","20160303","Well-R05-C07H2B_day7",0,74,24,6.20945336562895,0,"SKMEL19","PLX4720",8
"4231","20160303","Well-R05-C07H2B_day8",24,99,24,6.62935662007961,0.419903254450659,"SKMEL19","PLX4720",8
"4241","20160303","Well-R05-C07H2B_day9",48,148,24,7.20945336562895,1,"SKMEL19","PLX4720",8
"4251","20160303","Well-R05-C07H2B_day10",72,160,24,7.32192809488736,1.11247472925841,"SKMEL19","PLX4720",8
"426","20160303","Well-R05-C07H2B_day11",96,184,24,7.52356195605701,1.31410859042806,"SKMEL19","PLX4720",8
"427","20160303","Well-R05-C07H2B_day12",120,213,24,7.73470962022584,1.52525625459689,"SKMEL19","PLX4720",8
"428","20160303","Well-R05-C07H2B_day13",144,223,24,7.8008998999203,1.59144653429135,"SKMEL19","PLX4720",8
"429","20160303","Well-R05-C07H2B_day14",168,231,24,7.85174904141606,1.64229567578711,"SKMEL19","PLX4720",8
"430","20160303","Well-R05-C07H2B_day15",192,247,24,7.94836723158468,1.73891386595573,"SKMEL19","PLX4720",8
"431","20160303","Well-R05-C07H2B_day16",216,247,24,7.94836723158468,1.73891386595573,"SKMEL19","PLX4720",8
"432","20160303","Well-R05-C07H2B_day17",240,245,24,7.93663793900257,1.72718457337362,"SKMEL19","PLX4720",8
"4401","20160303","Well-R05-C07H2B_day7",0,38,25,5.24792751344359,0,"SKMEL19","PLX4720",8
"4411","20160303","Well-R05-C07H2B_day8",24,45,25,5.49185309632967,0.24392558288609,"SKMEL19","PLX4720",8
"4421","20160303","Well-R05-C07H2B_day9",48,57,25,5.83289001416474,0.584962500721156,"SKMEL19","PLX4720",8
"443","20160303","Well-R05-C07H2B_day10",72,69,25,6.10852445677817,0.860596943334584,"SKMEL19","PLX4720",8
"444","20160303","Well-R05-C07H2B_day11",96,72,25,6.16992500144231,0.921997487998727,"SKMEL19","PLX4720",8
"445","20160303","Well-R05-C07H2B_day12",120,55,25,5.78135971352466,0.533432200081075,"SKMEL19","PLX4720",8
"446","20160303","Well-R05-C07H2B_day13",144,59,25,5.88264304936184,0.634715535918256,"SKMEL19","PLX4720",8
"447","20160303","Well-R05-C07H2B_day14",168,66,25,6.04439411935845,0.796466605914868,"SKMEL19","PLX4720",8
"448","20160303","Well-R05-C07H2B_day15",192,74,25,6.20945336562895,0.961525852185365,"SKMEL19","PLX4720",8
"449","20160303","Well-R05-C07H2B_day16",216,68,25,6.08746284125034,0.839535327806754,"SKMEL19","PLX4720",8
"4501","20160303","Well-R05-C07H2B_day17",240,75,25,6.22881869049588,0.980891177052295,"SKMEL19","PLX4720",8
"4581","20160303","Well-R05-C07H2B_day7",0,180,26,7.49185309632967,0,"SKMEL19","PLX4720",8
"4591","20160303","Well-R05-C07H2B_day8",24,307,26,8.26209484537018,0.770241749040504,"SKMEL19","PLX4720",8
"460","20160303","Well-R05-C07H2B_day9",48,459,26,8.84235034341381,1.35049724708413,"SKMEL19","PLX4720",8
"461","20160303","Well-R05-C07H2B_day10",72,494,26,8.94836723158468,1.456514135255,"SKMEL19","PLX4720",8
"462","20160303","Well-R05-C07H2B_day11",96,488,26,8.93073733756289,1.43888424123321,"SKMEL19","PLX4720",8
"463","20160303","Well-R05-C07H2B_day12",120,517,26,9.01402047031493,1.52216737398526,"SKMEL19","PLX4720",8
"464","20160303","Well-R05-C07H2B_day13",144,540,26,9.07681559705083,1.58496250072116,"SKMEL19","PLX4720",8
"465","20160303","Well-R05-C07H2B_day14",168,561,26,9.13185696060879,1.64000386427912,"SKMEL19","PLX4720",8
"466","20160303","Well-R05-C07H2B_day15",192,537,26,9.06877827798541,1.57692518165574,"SKMEL19","PLX4720",8
"4671","20160303","Well-R05-C07H2B_day16",216,540,26,9.07681559705083,1.58496250072116,"SKMEL19","PLX4720",8
"4681","20160303","Well-R05-C07H2B_day17",240,546,26,9.09275714091985,1.60090404459018,"SKMEL19","PLX4720",8
"4761","20160303","Well-R05-C08H2B_day7",0,32,27,5,0,"SKMEL19","PLX4720",8
"477","20160303","Well-R05-C08H2B_day8",24,40,27,5.32192809488736,0.321928094887363,"SKMEL19","PLX4720",8
"478","20160303","Well-R05-C08H2B_day9",48,38,27,5.24792751344359,0.247927513443585,"SKMEL19","PLX4720",8
"479","20160303","Well-R05-C08H2B_day10",72,32,27,5,0,"SKMEL19","PLX4720",8
"480","20160303","Well-R05-C08H2B_day11",96,25,27,4.64385618977472,-0.356143810225276,"SKMEL19","PLX4720",8
"481","20160303","Well-R05-C08H2B_day12",120,19,27,4.24792751344359,-0.752072486556415,"SKMEL19","PLX4720",8
"482","20160303","Well-R05-C08H2B_day13",144,19,27,4.24792751344359,-0.752072486556415,"SKMEL19","PLX4720",8
"483","20160303","Well-R05-C08H2B_day14",168,22,27,4.4594316186373,-0.540568381362703,"SKMEL19","PLX4720",8
"4841","20160303","Well-R05-C08H2B_day15",192,19,27,4.24792751344359,-0.752072486556415,"SKMEL19","PLX4720",8
"4851","20160303","Well-R05-C08H2B_day16",216,20,27,4.32192809488736,-0.678071905112637,"SKMEL19","PLX4720",8
"4861","20160303","Well-R05-C08H2B_day17",240,22,27,4.4594316186373,-0.540568381362703,"SKMEL19","PLX4720",8
"494","20160303","Well-R05-C08H2B_day7",0,141,28,7.13955135239879,0,"SKMEL19","PLX4720",8
"495","20160303","Well-R05-C08H2B_day8",24,192,28,7.58496250072116,0.445411148322362,"SKMEL19","PLX4720",8
"496","20160303","Well-R05-C08H2B_day9",48,309,28,8.27146302790437,1.13191167550558,"SKMEL19","PLX4720",8
"497","20160303","Well-R05-C08H2B_day10",72,334,28,8.38370429247405,1.24415294007526,"SKMEL19","PLX4720",8
"498","20160303","Well-R05-C08H2B_day11",96,370,28,8.53138146051631,1.39183010811752,"SKMEL19","PLX4720",8
"499","20160303","Well-R05-C08H2B_day12",120,429,28,8.74483383749955,1.60528248510075,"SKMEL19","PLX4720",8
"500","20160303","Well-R05-C08H2B_day13",144,484,28,8.91886323727459,1.7793118848758,"SKMEL19","PLX4720",8
"5011","20160303","Well-R05-C08H2B_day14",168,519,28,9.01959072835788,1.88003937595909,"SKMEL19","PLX4720",8
"5021","20160303","Well-R05-C08H2B_day15",192,546,28,9.09275714091985,1.95320578852106,"SKMEL19","PLX4720",8
"5031","20160303","Well-R05-C08H2B_day16",216,555,28,9.11634396123747,1.97679260883868,"SKMEL19","PLX4720",8
"5041","20160303","Well-R05-C08H2B_day17",240,561,28,9.13185696060879,1.99230560821,"SKMEL19","PLX4720",8
"512","20160303","Well-R05-C08H2B_day7",0,34,29,5.08746284125034,0,"SKMEL19","PLX4720",8
"513","20160303","Well-R05-C08H2B_day8",24,52,29,5.70043971814109,0.612976876890753,"SKMEL19","PLX4720",8
"514","20160303","Well-R05-C08H2B_day9",48,83,29,6.37503943134692,1.28757659009659,"SKMEL19","PLX4720",8
"515","20160303","Well-R05-C08H2B_day10",72,79,29,6.3037807481771,1.21631790692676,"SKMEL19","PLX4720",8
"516","20160303","Well-R05-C08H2B_day11",96,81,29,6.33985000288462,1.25238716163429,"SKMEL19","PLX4720",8
"517","20160303","Well-R05-C08H2B_day12",120,85,29,6.4093909361377,1.32192809488736,"SKMEL19","PLX4720",8
"5181","20160303","Well-R05-C08H2B_day13",144,88,29,6.4594316186373,1.37196877738696,"SKMEL19","PLX4720",8
"5191","20160303","Well-R05-C08H2B_day14",168,97,29,6.59991284218713,1.51245000093679,"SKMEL19","PLX4720",8
"5201","20160303","Well-R05-C08H2B_day15",192,98,29,6.61470984411521,1.52724700286487,"SKMEL19","PLX4720",8
"5211","20160303","Well-R05-C08H2B_day16",216,96,29,6.58496250072116,1.49749965947082,"SKMEL19","PLX4720",8
"5221","20160303","Well-R05-C08H2B_day17",240,95,29,6.56985560833095,1.48239276708061,"SKMEL19","PLX4720",8
"530","20160303","Well-R05-C08H2B_day7",0,51,30,5.6724253419715,0,"SKMEL19","PLX4720",8
"531","20160303","Well-R05-C08H2B_day8",24,79,30,6.3037807481771,0.631355406205608,"SKMEL19","PLX4720",8
"532","20160303","Well-R05-C08H2B_day9",48,126,30,6.97727992349992,1.30485458152842,"SKMEL19","PLX4720",8
"533","20160303","Well-R05-C08H2B_day10",72,84,30,6.39231742277876,0.719892080807266,"SKMEL19","PLX4720",8
"534","20160303","Well-R05-C08H2B_day11",96,53,30,5.7279204545632,0.0554951125917036,"SKMEL19","PLX4720",8
"5351","20160303","Well-R05-C08H2B_day12",120,27,30,4.75488750216347,-0.917537839808027,"SKMEL19","PLX4720",8
"5361","20160303","Well-R05-C08H2B_day13",144,25,30,4.64385618977472,-1.02856915219677,"SKMEL19","PLX4720",8
"5371","20160303","Well-R05-C08H2B_day14",168,30,30,4.90689059560852,-0.765534746362976,"SKMEL19","PLX4720",8
"5381","20160303","Well-R05-C08H2B_day15",192,25,30,4.64385618977472,-1.02856915219677,"SKMEL19","PLX4720",8
"5391","20160303","Well-R05-C08H2B_day16",216,28,30,4.8073549220576,-0.865070419913891,"SKMEL19","PLX4720",8
"5401","20160303","Well-R05-C08H2B_day17",240,29,30,4.85798099512757,-0.814444346843923,"SKMEL19","PLX4720",8
"548","20160303","Well-R05-C09H2B_day7",0,43,31,5.4262647547021,0,"SKMEL19","PLX4720",8
