"","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"1068","20170301","Parental","G",6962,"G09",239.2256,"dabrafenib",1,3,12.7652860987237,2.41988085200589
"1128","20170301","Parental","G",6900,"G09",257.6178,"dabrafenib",1,3,12.7523806465529,2.4069753998351
"1188","20170301","Parental","G",7928,"G09",266.1728,"dabrafenib",1,3,12.9527412471865,2.60733600046869
"1248","20170301","Parental","G",8661,"G09",278.9728,"dabrafenib",1,3,13.0803178929571,2.73491264623934
"1308","20170301","Parental","G",9202,"G09",309.3422,"dabrafenib",1,3,13.1677317411032,2.82232649438545
"1368","20170301","Parental","G",11016,"G09",327.4333,"dabrafenib",1,3,13.427312844135,3.08190759741717
"1428","20170301","Parental","G",12085,"G09",360.5156,"dabrafenib",1,3,13.5609298526529,3.21552460593515
"52","20170301","Parental","E",1597,"E10",0,"dabrafenib",2,1,10.6411485974112,0
"112","20170301","Parental","E",1871,"E10",15.6414,"dabrafenib",2,1,10.8695938432408,0.228445245829551
"172","20170301","Parental","E",1971,"E10",23.0633,"dabrafenib",2,1,10.9447120610435,0.303563463632253
"232","20170301","Parental","E",2032,"E10",41.4258,"dabrafenib",2,1,10.9886846867722,0.347536089360933
"292","20170301","Parental","E",2114,"E10",47.3786,"dabrafenib",2,1,11.0457596613827,0.40461106397145
"352","20170301","Parental","E",2460,"E10",66.3189,"dabrafenib",2,1,11.2644426002266,0.623294002815369
"412","20170301","Parental","E",2731,"E10",70.9425,"dabrafenib",2,1,11.4152135987653,0.774065001354053
"472","20170301","Parental","E",2785,"E10",71.7192,"dabrafenib",2,1,11.4434616122274,0.802313014816161
"532","20170301","Parental","E",3542,"E10",90.07,"dabrafenib",2,1,11.7903484967519,1.14919989934068
"592","20170301","Parental","E",4453,"E10",112.7814,"dabrafenib",2,1,12.1205618964429,1.47941329903167
"652","20170301","Parental","E",5115,"E10",137.1572,"dabrafenib",2,1,12.3205185246327,1.67936992722146
"712","20170301","Parental","E",6176,"E10",161.1103,"dabrafenib",2,1,12.5924570372681,1.95130843985685
"772","20170301","Parental","E",6251,"E10",168.0106,"dabrafenib",2,1,12.6098712871788,1.96872268976759
"832","20170301","Parental","E",7249,"E10",188.2425,"dabrafenib",2,1,12.8235662736453,2.18241767623412
"892","20170301","Parental","E",7248,"E10",189.1347,"dabrafenib",2,1,12.8233672400462,2.182218642635
"952","20170301","Parental","E",7846,"E10",207.7864,"dabrafenib",2,1,12.9377416200771,2.29659302266586
"1012","20170301","Parental","E",8594,"E10",215.1181,"dabrafenib",2,1,13.0691140617739,2.42796546436271
"1072","20170301","Parental","E",9781,"E10",239.2256,"dabrafenib",2,1,13.2557662571288,2.61461765971758
"1132","20170301","Parental","E",9917,"E10",257.6178,"dabrafenib",2,1,13.2756880403848,2.63453944297359
"1192","20170301","Parental","E",11948,"E10",266.1728,"dabrafenib",2,1,13.5444815223108,2.90333292489956
"1252","20170301","Parental","E",12575,"E10",278.9728,"dabrafenib",2,1,13.6182707795803,2.97712218216902
"1312","20170301","Parental","E",13993,"E10",309.3422,"dabrafenib",2,1,13.7724176788022,3.131269081391
"1372","20170301","Parental","E",14758,"E10",327.4333,"dabrafenib",2,1,13.8492096005693,3.20806100315803
"1432","20170301","Parental","E",15441,"E10",360.5156,"dabrafenib",2,1,13.9144785679277,3.27332997051646
"53","20170301","Parental","F",1544,"F10",0,"dabrafenib",2,2,10.5924570372681,0
"113","20170301","Parental","F",2013,"F10",15.6414,"dabrafenib",2,2,10.9751314569213,0.382674419653259
"173","20170301","Parental","F",1795,"F10",23.0633,"dabrafenib",2,2,10.8097681287104,0.217311091442333
"233","20170301","Parental","F",1874,"F10",41.4258,"dabrafenib",2,2,10.8719052376592,0.279448200391107
"293","20170301","Parental","F",2112,"F10",47.3786,"dabrafenib",2,2,11.0443941193585,0.451937082090375
"353","20170301","Parental","F",2312,"F10",66.3189,"dabrafenib",2,2,11.1749256825007,0.582468645232598
"413","20170301","Parental","F",2686,"F10",70.9425,"dabrafenib",2,2,11.3912435894274,0.798786552159363
"473","20170301","Parental","F",2664,"F10",71.7192,"dabrafenib",2,2,11.3793783670713,0.786921329803182
"533","20170301","Parental","F",2447,"F10",90.07,"dabrafenib",2,2,11.2567983860794,0.664341348811311
"593","20170301","Parental","F",3993,"F10",112.7814,"dabrafenib",2,2,11.963257356633,1.37080031936497
"653","20170301","Parental","F",3826,"F10",137.1572,"dabrafenib",2,2,11.9016211583461,1.30916412107803
"713","20170301","Parental","F",6019,"F10",161.1103,"dabrafenib",2,2,12.5553081014013,1.96285106413325
"773","20170301","Parental","F",5661,"F10",168.0106,"dabrafenib",2,2,12.4668412083216,1.87438417105352
"833","20170301","Parental","F",6604,"F10",188.2425,"dabrafenib",2,2,12.6891244049133,2.09666736764518
"893","20170301","Parental","F",6770,"F10",189.1347,"dabrafenib",2,2,12.7249401184624,2.13248308119428
"953","20170301","Parental","F",7300,"F10",207.7864,"dabrafenib",2,2,12.8336807486547,2.24122371138666
"1013","20170301","Parental","F",7027,"F10",215.1181,"dabrafenib",2,2,12.7786931832238,2.18623614595576
"1073","20170301","Parental","F",7390,"F10",239.2256,"dabrafenib",2,2,12.8513586490335,2.25890161176543
"1133","20170301","Parental","F",8754,"F10",257.6178,"dabrafenib",2,2,13.095726668639,2.50326963137097
"1193","20170301","Parental","F",10326,"F10",266.1728,"dabrafenib",2,2,13.3339938827614,2.74153684549328
"1253","20170301","Parental","F",11020,"F10",278.9728,"dabrafenib",2,2,13.4278366034585,2.83537956619044
"1313","20170301","Parental","F",11961,"F10",309.3422,"dabrafenib",2,2,13.5460503907185,2.95359335345041
"1373","20170301","Parental","F",14546,"F10",327.4333,"dabrafenib",2,2,13.8283348609618,3.23587782369374
"1433","20170301","Parental","F",17212,"F10",360.5156,"dabrafenib",2,2,14.0711271249483,3.47867008768023
"54","20170301","Parental","G",1590,"G10",0,"dabrafenib",2,3,10.6348110501717,0
"114","20170301","Parental","G",2008,"G10",15.6414,"dabrafenib",2,3,10.9715435539508,0.336732503779054
"174","20170301","Parental","G",2072,"G10",23.0633,"dabrafenib",2,3,11.0168082876866,0.381997237514836
"234","20170301","Parental","G",2214,"G10",41.4258,"dabrafenib",2,3,11.1124395067816,0.477628456609834
"294","20170301","Parental","G",2194,"G10",47.3786,"dabrafenib",2,3,11.0993478104032,0.464536760231475
"354","20170301","Parental","G",2829,"G10",66.3189,"dabrafenib",2,3,11.4660764613963,0.831265411224534
"414","20170301","Parental","G",3140,"G10",70.9425,"dabrafenib",2,3,11.616548843779,0.981737793607271
"474","20170301","Parental","G",3181,"G10",71.7192,"dabrafenib",2,3,11.6352646565395,1.0004536063678
"534","20170301","Parental","G",3697,"G10",90.07,"dabrafenib",2,3,11.8521393281872,1.21732827801553
"594","20170301","Parental","G",4784,"G10",112.7814,"dabrafenib",2,3,12.2240016741981,1.58919062402639
"654","20170301","Parental","G",5564,"G10",137.1572,"dabrafenib",2,3,12.4419067045422,1.80709565437052
"714","20170301","Parental","G",6489,"G10",161.1103,"dabrafenib",2,3,12.6637804506831,2.02896940051142
"774","20170301","Parental","G",6483,"G10",168.0106,"dabrafenib",2,3,12.6624458575807,2.02763480740895
"834","20170301","Parental","G",7642,"G10",188.2425,"dabrafenib",2,3,12.8997345423575,2.26492349218579
"894","20170301","Parental","G",7427,"G10",189.1347,"dabrafenib",2,3,12.8585638629724,2.22375281280065
"954","20170301","Parental","G",8275,"G10",207.7864,"dabrafenib",2,3,13.0145435965819,2.37973254641022
"1014","20170301","Parental","G",8495,"G10",215.1181,"dabrafenib",2,3,13.0523982320716,2.41758718189987
"1074","20170301","Parental","G",10463,"G10",239.2256,"dabrafenib",2,3,13.3530089466772,2.71819789650551
"1134","20170301","Parental","G",11422,"G10",257.6178,"dabrafenib",2,3,13.4795276692563,2.84471661908463
"1194","20170301","Parental","G",12213,"G10",266.1728,"dabrafenib",2,3,13.5761300068612,2.94131895668945
"1254","20170301","Parental","G",12640,"G10",278.9728,"dabrafenib",2,3,13.6257088430645,2.99089779289275
"1314","20170301","Parental","G",13978,"G10",309.3422,"dabrafenib",2,3,13.7708703313575,3.13605928118582
"1374","20170301","Parental","G",14904,"G10",327.4333,"dabrafenib",2,3,13.8634119589416,3.22860090876992
"1434","20170301","Parental","G",18075,"G10",360.5156,"dabrafenib",2,3,14.1417080267258,3.50689697655412
"58","20170301","Parental","E",1578,"E11",0,"dabrafenib",4,1,10.6238814900135,0
"118","20170301","Parental","E",2275,"E11",15.6414,"dabrafenib",4,1,11.1516508299734,0.527769339959963
"178","20170301","Parental","E",2427,"E11",23.0633,"dabrafenib",4,1,11.2449583931511,0.621076903137675
"238","20170301","Parental","E",2762,"E11",41.4258,"dabrafenib",4,1,11.4314976042581,0.807616114244592
"298","20170301","Parental","E",2937,"E11",47.3786,"dabrafenib",4,1,11.5201275503249,0.896246060311393
"358","20170301","Parental","E",3534,"E11",66.3189,"dabrafenib",4,1,11.7870863245516,1.16320483453816
"418","20170301","Parental","E",3743,"E11",70.9425,"dabrafenib",4,1,11.8699793329,1.2460978428865
"478","20170301","Parental","E",3954,"E11",71.7192,"dabrafenib",4,1,11.9490971557292,1.32521566571575
"538","20170301","Parental","E",4649,"E11",90.07,"dabrafenib",4,1,12.182704710519,1.55882322050551
"598","20170301","Parental","E",5919,"E11",112.7814,"dabrafenib",4,1,12.5311377414447,1.90725625143126
"658","20170301","Parental","E",6156,"E11",137.1572,"dabrafenib",4,1,12.5877775163282,1.96389602631475
"718","20170301","Parental","E",7331,"E11",161.1103,"dabrafenib",4,1,12.8397942902026,2.2159128001891
"778","20170301","Parental","E",7667,"E11",168.0106,"dabrafenib",4,1,12.9044464645057,2.28056497449226
"838","20170301","Parental","E",8357,"E11",188.2425,"dabrafenib",4,1,13.0287694205234,2.40488793050995
"898","20170301","Parental","E",8476,"E11",189.1347,"dabrafenib",4,1,13.0491678723722,2.42528638235871
"958","20170301","Parental","E",8912,"E11",207.7864,"dabrafenib",4,1,13.12153351734,2.49765202732657
"1018","20170301","Parental","E",8704,"E11",215.1181,"dabrafenib",4,1,13.0874628412503,2.46358135123688
"1078","20170301","Parental","E",10151,"E11",239.2256,"dabrafenib",4,1,13.309334237401,2.68545274738751
"1138","20170301","Parental","E",10759,"E11",257.6178,"dabrafenib",4,1,13.3932563717484,2.76937488173492
"1198","20170301","Parental","E",9563,"E11",266.1728,"dabrafenib",4,1,13.2232475604175,2.59936607040401
"1258","20170301","Parental","E",11198,"E11",278.9728,"dabrafenib",4,1,13.450953464713,2.82707197469953
"1318","20170301","Parental","E",11760,"E11",309.3422,"dabrafenib",4,1,13.5216004397237,2.89771894971027
"1378","20170301","Parental","E",11492,"E11",327.4333,"dabrafenib",4,1,13.4883422775325,2.86446078751907
"1438","20170301","Parental","E",11476,"E11",360.5156,"dabrafenib",4,1,13.4863322527687,2.86245076275521
"59","20170301","Parental","F",1387,"F11",0,"dabrafenib",4,2,10.4377520723236,0
"119","20170301","Parental","F",2036,"F11",15.6414,"dabrafenib",4,2,10.9915218460757,0.553769773752093
"179","20170301","Parental","F",2172,"F11",23.0633,"dabrafenib",4,2,11.0848083878044,0.647056315480759
"239","20170301","Parental","F",2191,"F11",41.4258,"dabrafenib",4,2,11.0973737689902,0.659621696666619
"299","20170301","Parental","F",2551,"F11",47.3786,"dabrafenib",4,2,11.3168471836025,0.87909511127887
"359","20170301","Parental","F",2941,"F11",66.3189,"dabrafenib",4,2,11.5220910688871,1.08433899656346
"419","20170301","Parental","F",3035,"F11",70.9425,"dabrafenib",4,2,11.567480801143,1.12972872881944
"479","20170301","Parental","F",3482,"F11",71.7192,"dabrafenib",4,2,11.7657004876511,1.3279484153275
"539","20170301","Parental","F",3791,"F11",90.07,"dabrafenib",4,2,11.8883627411706,1.45061066884704
"599","20170301","Parental","F",5002,"F11",112.7814,"dabrafenib",4,2,12.288289342181,1.85053726985737
"659","20170301","Parental","F",6012,"F11",137.1572,"dabrafenib",4,2,12.5536292939164,2.11587722159276
"719","20170301","Parental","F",5789,"F11",161.1103,"dabrafenib",4,2,12.4990984412289,2.06134636890528
"779","20170301","Parental","F",6353,"F11",168.0106,"dabrafenib",4,2,12.6332223038008,2.19547023147719
"839","20170301","Parental","F",7705,"F11",188.2425,"dabrafenib",4,2,12.9115792414021,2.47382716907854
"899","20170301","Parental","F",7497,"F11",189.1347,"dabrafenib",4,2,12.8720976868079,2.43434561448426
"959","20170301","Parental","F",7990,"F11",207.7864,"dabrafenib",4,2,12.9639797878153,2.52622771549174
"1019","20170301","Parental","F",6999,"F11",215.1181,"dabrafenib",4,2,12.7729330927054,2.33518102038175
"1079","20170301","Parental","F",8465,"F11",239.2256,"dabrafenib",4,2,13.047294352783,2.6095422804594
"1139","20170301","Parental","F",9640,"F11",257.6178,"dabrafenib",4,2,13.2348174311173,2.79706535879372
"1199","20170301","Parental","F",10463,"F11",266.1728,"dabrafenib",4,2,13.3530089466772,2.91525687435363
"1259","20170301","Parental","F",9859,"F11",278.9728,"dabrafenib",4,2,13.2672256058895,2.82947353356593
"1319","20170301","Parental","F",11489,"F11",309.3422,"dabrafenib",4,2,13.4879656111431,3.05021353881953
"1379","20170301","Parental","F",10655,"F11",327.4333,"dabrafenib",4,2,13.3792429726701,2.94149090034646
"1439","20170301","Parental","F",13192,"F11",360.5156,"dabrafenib",4,2,13.6873756834375,3.24962361111386
"60","20170301","Parental","G",1466,"G11",0,"dabrafenib",4,3,10.5176693881338,0
"120","20170301","Parental","G",2005,"G11",15.6414,"dabrafenib",4,3,10.9693865213423,0.451717133208472
"180","20170301","Parental","G",2317,"G11",23.0633,"dabrafenib",4,3,11.1780423288648,0.66037294073101
"240","20170301","Parental","G",2641,"G11",41.4258,"dabrafenib",4,3,11.3668685861671,0.849199198033283
"300","20170301","Parental","G",2442,"G11",47.3786,"dabrafenib",4,3,11.2538474849874,0.736178096853592
"360","20170301","Parental","G",3217,"G11",66.3189,"dabrafenib",4,3,11.6515002206527,1.13383083251893
"420","20170301","Parental","G",3283,"G11",70.9425,"dabrafenib",4,3,11.680799034573,1.16312964643917
"480","20170301","Parental","G",3378,"G11",71.7192,"dabrafenib",4,3,11.7219536128014,1.20428422466757
"540","20170301","Parental","G",4226,"G11",90.07,"dabrafenib",4,3,12.0450770519349,1.52740766380113
"600","20170301","Parental","G",4890,"G11",112.7814,"dabrafenib",4,3,12.2556187498396,1.73794936170579
"660","20170301","Parental","G",5557,"G11",137.1572,"dabrafenib",4,3,12.4400905249505,1.92242113681668
"720","20170301","Parental","G",5592,"G11",161.1103,"dabrafenib",4,3,12.4491486453754,1.93147925724162
"780","20170301","Parental","G",6240,"G11",168.0106,"dabrafenib",4,3,12.6073303137496,2.0896609256158
"840","20170301","Parental","G",6688,"G11",188.2425,"dabrafenib",4,3,12.7073591320809,2.18968974394707
"900","20170301","Parental","G",7192,"G11",189.1347,"dabrafenib",4,3,12.8121773055144,2.29450791738064
"960","20170301","Parental","G",6795,"G11",207.7864,"dabrafenib",4,3,12.7302578356548,2.21258844752094
"1020","20170301","Parental","G",7677,"G11",215.1181,"dabrafenib",4,3,12.9063269327606,2.38865754462679
"1080","20170301","Parental","G",8604,"G11",239.2256,"dabrafenib",4,3,13.0707918094231,2.55312242128925
"1140","20170301","Parental","G",8498,"G11",257.6178,"dabrafenib",4,3,13.0529076283133,2.53523824017948
"1200","20170301","Parental","G",9072,"G11",266.1728,"dabrafenib",4,3,13.1472049249422,2.62953553680842
"1260","20170301","Parental","G",9243,"G11",278.9728,"dabrafenib",4,3,13.1741454677605,2.6564760796267
"1320","20170301","Parental","G",9753,"G11",309.3422,"dabrafenib",4,3,13.2516303414115,2.7339609532777
"1380","20170301","Parental","G",10292,"G11",327.4333,"dabrafenib",4,3,13.3292357417338,2.81156635359999
"1440","20170301","Parental","G",9670,"G11",360.5156,"dabrafenib",4,3,13.2393001743642,2.72163078623039
